signal,signal_column,threshold,strategy,lead_quarters,direction,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,1,procyclical,0.3914568134185137,0.3914568134185137,0.3236353373084408,0.19540567075763607,0.03904464699481536,0.1151694493604737,-0.19981327483194122,0.28125,2.0,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,2,procyclical,0.03831640365869493,0.03831640365869493,-0.020298608986483755,-0.010207981722106088,-0.003101882685755175,0.12454523947888979,-0.30386836205220025,0.1875,2.0,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,3,procyclical,0.9293182209621377,0.9293182209621377,3.7480468917409278,1.8348644092450974,0.09047988310769117,0.09895036585034374,-0.04931148190122481,0.34375,2.0,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p75,P1_long_cash,4,procyclical,1.2593717479396167,1.2593717479396167,0.0,3.231092538227571,0.10417540257245705,0.08214090774175459,-0.03224154100817023,0.375,1.875,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,0,countercyclical,0.9742301114100781,0.9742301114100781,20.885463974426514,1.6017450254641061,0.10266802677066211,0.10682745732323323,-0.0640976092564508,0.34375,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,1,countercyclical,0.2882773588900205,0.2882773588900205,0.22652668735996687,0.11786566494543572,0.027575405105260797,0.11886142874716694,-0.23395621717339354,0.25,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,2,countercyclical,0.24202671254873567,0.24202671254873567,0.1899506906741797,0.0936378885149685,0.02240489377743793,0.12180660914280744,-0.2392716680476663,0.21875,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,3,countercyclical,0.3251246429165814,0.3251246429165814,0.2131352365805574,0.11664761766622711,0.027910470052784575,0.10000128918211605,-0.2392716680476662,0.21875,0.5,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,4,countercyclical,0.21372998953238398,0.21372998953238398,0.11647898430984976,0.06374823912699404,0.015253147511017362,0.08974565503968569,-0.2392716680476662,0.21875,0.5,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,0,procyclical,0.349848853361115,0.349848853361115,0.2677278000155246,0.11428904089947454,0.04086645850023296,0.1459484857308286,-0.35757110374369105,0.4375,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,1,procyclical,0.932742188914971,0.932742188914971,0.7322207562892393,0.6291911089507186,0.12236316101745359,0.13507784469045844,-0.19447693916322917,0.53125,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,2,procyclical,0.7282259554922575,0.7282259554922575,0.6207227568983793,0.5005716085416748,0.09756110440761057,0.1432224902058447,-0.19489939649561283,0.53125,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,3,procyclical,0.883167792101217,0.883167792101217,0.8237683636908762,0.6657574556983832,0.12947447220932062,0.1529591558961221,-0.19447693916322906,0.5625,0.5,32,32,True
chg_4q,ccdelinq_chg_4q,T0_zero,P1_long_cash,4,procyclical,0.8967660228696239,0.8967660228696239,0.8360630837937435,0.6756938673584942,0.13140687513524485,0.15254636522211684,-0.19447693916322906,0.5625,0.5,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,0,countercyclical,0.9742301114100781,0.9742301114100781,20.885463974426514,1.6017450254641061,0.10266802677066211,0.10682745732323323,-0.0640976092564508,0.34375,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,1,countercyclical,0.2882773588900205,0.2882773588900205,0.22652668735996687,0.11786566494543572,0.027575405105260797,0.11886142874716694,-0.23395621717339354,0.25,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,2,countercyclical,0.24202671254873567,0.24202671254873567,0.1899506906741797,0.0936378885149685,0.02240489377743793,0.12180660914280744,-0.2392716680476663,0.21875,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,3,countercyclical,0.3251246429165814,0.3251246429165814,0.2131352365805574,0.11664761766622711,0.027910470052784575,0.10000128918211605,-0.2392716680476662,0.21875,0.5,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,4,countercyclical,0.21372998953238398,0.21372998953238398,0.11647898430984976,0.06374823912699404,0.015253147511017362,0.08974565503968569,-0.2392716680476662,0.21875,0.5,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,0,procyclical,0.319805996574842,0.319805996574842,0.23803816451936577,0.10161497430902623,0.03633457852056532,0.14577400804375892,-0.35757110374369105,0.40625,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,1,procyclical,0.8656722407826554,0.8656722407826554,0.6706103486417353,0.5762498062388269,0.11206729851073094,0.13449532436020023,-0.19447693916322917,0.5,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,2,procyclical,0.9251733577281261,0.9251733577281261,0.6988164478780394,0.6051681578436416,0.11769125101648137,0.1310170395383239,-0.19447693916322917,0.53125,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,3,procyclical,0.7942374125065078,0.7942374125065078,0.7107106114340793,0.49087413249944495,0.111704801209775,0.14879813298811406,-0.22756302240045478,0.53125,0.5,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p50,P1_long_cash,4,procyclical,0.8596206880700931,0.8596206880700931,0.7988922051711908,0.6456529108607877,0.12556460186603524,0.1529890933056276,-0.19447693916322917,0.53125,0.5,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,0,countercyclical,1.2057505171764078,1.2057505171764078,1.4537221217276581,1.154472467615111,0.15622450373539687,0.1290832163213093,-0.1353211168891041,0.59375,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,1,countercyclical,0.42712148243524983,0.42712148243524983,0.36017608044368116,0.2706724397365362,0.054083946590508525,0.15112673186200584,-0.1998132748319411,0.5,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,2,countercyclical,0.4144793334249497,0.4144793334249497,0.41638398815974564,0.23359451522997438,0.05589254930586196,0.1642063759356637,-0.2392716680476663,0.46875,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,3,countercyclical,0.38124789387625146,0.38124789387625146,0.37148105424152944,0.2084036352266705,0.049865085427882816,0.16270604737022396,-0.2392716680476662,0.4375,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,4,countercyclical,0.3965603886794989,0.3965603886794989,0.3973390492807342,0.22291016282562495,0.05333608648406418,0.16614072480330613,-0.2392716680476663,0.40625,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,0,procyclical,-0.04323617994655298,-0.04323617994655298,-0.07241143513997558,-0.032632896248887766,-0.011668580730068157,0.11444644918948509,-0.35757110374369117,0.15625,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,1,procyclical,0.8534320707956883,0.8534320707956883,3.4837895460314545,1.705496657845736,0.0841005675759594,0.10093885238927326,-0.04931148190122481,0.25,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,2,procyclical,1.0582795343161948,1.0582795343161948,2.6091942534666637,2.550859720916662,0.08224364829802422,0.07808312987765116,-0.03224154100817023,0.28125,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,3,procyclical,1.0977546364651347,1.0977546364651347,2.806314037723625,2.7435724394843946,0.08845700331652173,0.08076721950497606,-0.03224154100817023,0.3125,0.625,32,32,True
chg_4q,ccdelinq_chg_4q,T_roll_p75,P1_long_cash,4,procyclical,1.1499431481169247,1.1499431481169247,2.6925242972374797,2.632326730095752,0.08487027021528482,0.0737506869815239,-0.03224154100817023,0.34375,0.625,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,0,countercyclical,0.4372379515474733,0.4372379515474733,0.35512466813619387,0.1943575692935202,0.04650425980255046,0.12010994332964489,-0.2392716680476663,0.21875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,1,countercyclical,0.3625818305019746,0.3625818305019746,0.24522341080148327,0.13420928010262628,0.032112478317631865,0.1013993807016859,-0.2392716680476663,0.21875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,2,countercyclical,0.34821846971686743,0.34821846971686743,0.23085520815524824,0.12634565025090344,0.030230934486100702,0.0999098029562922,-0.2392716680476662,0.21875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,3,countercyclical,0.31909613016058597,0.31909613016058597,0.20028620480828788,0.10961542078691655,0.026227864575432358,0.09555974266419777,-0.2392716680476663,0.21875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,4,countercyclical,0.25220372367615196,0.25220372367615196,0.1648059545171048,0.08228224380208185,0.019687809725228878,0.09532874889591565,-0.2392716680476663,0.21875,0.375,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,0,procyclical,0.7239163526298638,0.7239163526298638,0.5850389500654933,0.47281986059155806,0.09195255926343093,0.13561967709144007,-0.19447693916322917,0.53125,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,1,procyclical,0.7674421369316057,0.7674421369316057,0.6819140710587901,0.5511129062045266,0.10717875113200814,0.14845204480918622,-0.19447693916322917,0.53125,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,2,procyclical,0.7768930622213133,0.7768930622213133,0.6947793277485754,0.5615104171289838,0.10920082723151281,0.14918847201475074,-0.19447693916322917,0.53125,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,3,procyclical,0.793998932197573,0.793998932197573,0.7223076990106315,0.5837584412323036,0.11352755486155619,0.1513870845529239,-0.19447693916322917,0.53125,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_0,P1_long_cash,4,procyclical,0.8416925183107713,0.8416925183107713,0.7128436786275084,0.6204821911327897,0.12066947733679867,0.1504726005834721,-0.19447693916322917,0.53125,0.375,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,0,countercyclical,0.8177243174816596,0.8177243174816596,0.7719347003290785,0.42247516286799625,0.10108633692813496,0.12881950871679304,-0.2392716680476663,0.40625,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,1,countercyclical,0.6346393352498841,0.6346393352498841,0.5505659148746649,0.2748796241590391,0.06577090618484882,0.11059030206804982,-0.2392716680476661,0.375,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,2,countercyclical,0.5044777329963861,0.5044777329963861,0.4888908694801738,0.24081306340330638,0.057619743368177545,0.12776467829872434,-0.2392716680476663,0.375,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,3,countercyclical,0.4212653966564812,0.4212653966564812,0.3306008138098847,0.2101953885793448,0.05029380124130722,0.14083361973944794,-0.2392716680476663,0.375,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,4,countercyclical,0.7762742163285418,0.7762742163285418,0.8053436849050318,0.3954346521690254,0.09461630882833139,0.12778096435156822,-0.2392716680476662,0.4375,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,0,procyclical,0.35823461689568864,0.35823461689568864,0.2406466638586896,0.17157430242347815,0.03782325367829942,0.12660720260950242,-0.22044824396222462,0.34375,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,1,procyclical,0.5576378216748672,0.5576378216748672,0.4265892548026976,0.3713170832114431,0.07221260980197952,0.14437502021554457,-0.19447693916322917,0.375,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,2,procyclical,0.6672800150516606,0.6672800150516606,0.4086786850328838,0.4138086571765402,0.08047624104693951,0.1292403344268936,-0.19447693916322906,0.375,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,3,procyclical,0.7976085724993484,0.7976085724993484,0.6716974972358422,0.6503989312256483,0.08801270979693432,0.11454941688804415,-0.1353211168891041,0.375,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_z_1.0,P1_long_cash,4,procyclical,0.4013394547921929,0.4013394547921929,0.2872386150780161,0.22602983743089125,0.043957590943122016,0.1283224437272423,-0.19447693916322917,0.3125,0.875,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_roll_p50,P1_long_cash,0,countercyclical,0.4372379515474733,0.4372379515474733,0.35512466813619387,0.1943575692935202,0.04650425980255046,0.12010994332964489,-0.2392716680476663,0.21875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_roll_p50,P1_long_cash,1,countercyclical,0.3625818305019746,0.3625818305019746,0.24522341080148327,0.13420928010262628,0.032112478317631865,0.1013993807016859,-0.2392716680476663,0.21875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_roll_p50,P1_long_cash,2,countercyclical,0.34821846971686743,0.34821846971686743,0.23085520815524824,0.12634565025090344,0.030230934486100702,0.0999098029562922,-0.2392716680476662,0.21875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_roll_p50,P1_long_cash,3,countercyclical,0.31909613016058597,0.31909613016058597,0.20028620480828788,0.10961542078691655,0.026227864575432358,0.09555974266419777,-0.2392716680476663,0.21875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_roll_p50,P1_long_cash,4,countercyclical,0.19637888508613824,0.19637888508613824,0.1188281219230985,0.05932700992065867,0.014195272623996447,0.09432191687259128,-0.2392716680476663,0.1875,0.25,32,32,True
zscore_20q,ccdelinq_zscore_20q,T_roll_p50,P1_long_cash,0,procyclical,0.7239163526298638,0.7239163526298638,0.5850389500654933,0.47281986059155806,0.09195255926343093,0.13561967709144007,-0.19447693916322917,0.53125,0.25,32,32,True
