signal,threshold,threshold_value,threshold_rule,strategy,lead_days,lead_months,oos_sharpe,oos_ann_return,oos_max_drawdown,annual_turnover,oos_n,valid
gold_copper_acceleration,Tp90_lo,12.3637,lte,P1_long_cash,126,6,0.6144,11.54,-42.31,10.94,1566,True
gold_copper_acceleration,Tp25_hi,-6.2874,gte,P1_long_cash,252,12,0.6143,10.98,-42.01,25.43,1566,True
gold_copper_zscore_252d,Tfix03_lo,0.3,lte,P1_long_cash,84,4,0.6139,6.19,-20.5,11.26,1566,True
gold_copper_roc_63d,Tp50_hi,0.2018,gte,P1_long_cash,84,4,0.6137,7.91,-20.44,20.6,1566,True
gold_copper_zscore_504d,Tz1_hi,1.0,gte,P2_long_short,231,11,0.6133,11.76,-28.95,17.06,1566,True
gold_copper_zscore_126d,Tp90_lo,2.0703,lte,P1_long_cash,42,2,0.6127,11.15,-42.33,8.69,1566,True
gold_copper_acceleration,Tp25_hi,-6.2874,gte,P1_long_cash,147,7,0.6127,10.84,-42.83,25.43,1566,True
gold_copper_pctrank_1260d,Tp50_hi,0.5612,gte,P1_long_cash,0,0,0.6121,10.67,-42.33,6.11,1566,True
gold_copper_roc_63d,Tfix07_hi,0.7,gte,P1_long_cash,63,3,0.6117,7.8,-17.91,21.89,1566,True
gold_copper_zscore_252d,Tp90_lo,2.0171,lte,P1_long_cash,105,5,0.6114,11.34,-41.92,9.01,1566,True
gold_copper_zscore_126d,Tp90_hi,2.0703,gte,P1_long_cash,63,3,0.611,3.94,-13.51,8.37,1566,True
gold_copper_zscore_252d,Tz1_hi,1.0,gte,P1_long_cash,252,12,0.6109,6.61,-24.72,14.97,1566,True
gold_copper_roc_5d,Tp75_hi,2.0649,gte,P1_long_cash,21,1,0.6103,6.78,-20.87,44.41,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P1_long_cash,84,4,0.61,10.88,-42.33,6.44,1566,True
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P2_long_short,168,8,0.608,11.62,-42.33,5.79,1566,True
gold_copper_pctrank_504d,Tfix07_hi,0.7,gte,P1_long_cash,0,0,0.6076,10.5,-42.33,6.44,1566,True
gold_copper_zscore_126d,Tp90_lo,2.0703,lte,P1_long_cash,126,6,0.6074,11.32,-41.83,9.49,1566,True
gold_copper_acceleration,Tp90_hi,12.3637,gte,P1_long_cash,189,9,0.6072,3.11,-9.45,11.43,1566,True
gold_copper_roc_5d,Tp90_lo,4.3297,lte,P2_long_short,84,4,0.6063,11.58,-35.16,31.54,1566,True
gold_copper_mom_21d,Tp90_lo,32.7891,lte,P2_long_short,0,0,0.606,11.57,-28.48,22.53,1566,True
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P1_long_cash,231,11,0.6057,2.05,-4.02,11.91,1566,True
gold_copper_mom_21d,Tp25_hi,-15.533,gte,P1_long_cash,84,4,0.6051,9.93,-30.12,25.43,1566,True
gold_copper_zscore_504d,Tfix07_hi,0.7,gte,P1_long_cash,84,4,0.605,10.21,-42.33,9.33,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P1_long_cash,126,6,0.605,10.92,-41.85,18.67,1566,True
gold_copper_roc_21d,Tz1_lo,-1.0,lte,P2_long_short,0,0,0.6047,11.55,-25.6,76.6,1566,True
gold_copper_mom_63d,Tp50_hi,0.758,gte,P1_long_cash,147,7,0.6047,10.04,-42.33,19.31,1566,True
gold_copper_mom_63d,Tfix07_hi,0.7,gte,P1_long_cash,147,7,0.6047,10.04,-42.33,19.31,1566,True
gold_copper_roc_21d,Tzn1_lo,-1.0,lte,P2_long_short,0,0,0.6047,11.55,-25.6,76.6,1566,True
gold_copper_roc_126d,Tfix07_hi,0.7,gte,P1_long_cash,126,6,0.6046,10.62,-42.33,12.07,1566,True
gold_copper_roc_5d,Tp75_lo,2.0649,lte,P1_long_cash,168,8,0.6044,10.47,-37.0,44.25,1566,True
gold_copper_roc_63d,Tp75_lo,7.5433,lte,P1_long_cash,189,9,0.6043,7.94,-19.81,7.24,1566,True
gold_copper_pctrank_504d,Tp75_hi,0.841,gte,P1_long_cash,210,10,0.6036,9.32,-39.48,9.01,1566,True
gold_copper_mom_21d,Tp90_lo,32.7891,lte,P1_long_cash,126,6,0.6036,11.06,-37.07,10.62,1566,True
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P2_long_short,189,9,0.603,11.5,-42.35,7.08,1566,True
gold_copper_acceleration,Tp90_lo,12.3637,lte,P1_long_cash,21,1,0.6029,11.11,-36.05,10.62,1566,True
gold_copper_mom_63d,Tp50_lo,0.758,lte,P1_long_cash,126,6,0.6027,6.93,-15.93,19.47,1566,True
gold_copper_pctrank_504d,Tp50_hi,0.5268,gte,P1_long_cash,42,2,0.602,10.69,-42.33,3.54,1566,True
gold_copper_mom_63d,Tz1_hi,1.0,gte,P1_long_cash,147,7,0.602,9.98,-42.33,19.95,1566,True
gold_copper_roc_5d,Tp90_lo,4.3297,lte,P1_long_cash,63,3,0.6012,11.16,-42.33,15.77,1566,True
gold_copper_mom_252d,Tp90_hi,132.6641,gte,P1_long_cash,42,2,0.6011,5.81,-12.92,3.38,1566,True
gold_copper_mom_252d,Tp90_lo,132.6641,lte,P2_long_short,126,6,0.6007,11.45,-27.89,10.3,1566,True
gold_copper_pctrank_1260d,Tfix07_hi,0.7,gte,P1_long_cash,126,6,0.6003,9.8,-42.33,5.15,1566,True
gold_copper_acceleration,Tp50_hi,-0.0707,gte,P2_long_short,126,6,0.6003,11.45,-32.63,68.87,1566,True
gold_copper_acceleration,Tp75_hi,6.1247,gte,P1_long_cash,231,11,0.5999,5.24,-10.95,19.95,1566,True
gold_copper_roc_126d,Tp25_lo,-9.8165,lte,P1_long_cash,63,3,0.5992,3.47,-6.99,3.54,1566,True
gold_copper_roc_126d,Trp25_lo,-9.8165,lte,P1_long_cash,63,3,0.5992,3.47,-6.99,3.54,1566,True
gold_copper_zscore_252d,Tfix07_hi,0.7,gte,P2_long_short,231,11,0.5988,11.41,-28.95,28.97,1566,True
gold_copper_roc_63d,Tp90_lo,17.0212,lte,P1_long_cash,42,2,0.5988,10.79,-42.33,4.83,1566,True
gold_copper_acceleration,Tfix03_lo,0.3,lte,P1_long_cash,231,11,0.5988,8.9,-23.65,33.63,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P2_long_short,189,9,0.5987,11.4,-43.84,27.36,1566,True
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P1_long_cash,210,10,0.5985,2.51,-7.84,11.91,1566,True
gold_copper_mom_21d,Tz1_hi,1.0,gte,P1_long_cash,105,5,0.598,7.63,-17.92,29.93,1566,True
gold_copper_mom_21d,Tp50_lo,0.098,lte,P1_long_cash,168,8,0.598,7.12,-15.82,30.09,1566,True
gold_copper_roc_21d,Tp50_lo,0.0209,lte,P1_long_cash,168,8,0.598,7.12,-15.82,30.09,1566,True
gold_copper_acceleration,Tfix07_hi,0.7,gte,P1_long_cash,231,11,0.598,7.64,-19.89,32.67,1566,True
gold_copper_roc_63d,Tz1_hi,1.0,gte,P1_long_cash,210,10,0.5979,9.33,-32.16,20.28,1566,True
gold_copper_roc_63d,Tp25_hi,-6.739,gte,P1_long_cash,252,12,0.5971,9.74,-31.5,9.33,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P1_long_cash,84,4,0.5969,10.26,-42.85,21.89,1566,True
gold_copper_zscore_504d,Tp50_hi,-0.0203,gte,P2_long_short,126,6,0.5964,11.34,-42.33,3.22,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P1_long_cash,105,5,0.5964,10.43,-42.33,7.08,1566,True
gold_copper_zscore_252d,Tp25_hi,-0.9767,gte,P2_long_short,126,6,0.596,11.33,-42.33,6.11,1566,True
gold_copper_roc_5d,Tp25_hi,-2.0781,gte,P2_long_short,147,7,0.5959,11.32,-42.33,85.29,1566,True
gold_copper_pctrank_504d,Tp75_hi,0.841,gte,P1_long_cash,126,6,0.5959,9.41,-42.33,9.49,1566,True
gold_copper_roc_63d,Trp25_lo,-6.739,lte,P1_long_cash,168,8,0.5958,3.96,-9.39,9.66,1566,True
gold_copper_roc_63d,Tp25_lo,-6.739,lte,P1_long_cash,168,8,0.5958,3.96,-9.39,9.66,1566,True
gold_copper_zscore_504d,Tp75_hi,1.0903,gte,P1_long_cash,42,2,0.5958,9.24,-31.12,11.26,1566,True
gold_copper_zscore_504d,Tp90_hi,2.084,gte,P1_long_cash,84,4,0.5957,4.76,-15.35,9.66,1566,True
gold_copper_mom_63d,Tp90_hi,61.1186,gte,P1_long_cash,63,3,0.5952,4.99,-12.92,9.01,1566,True
gold_copper_pctrank_504d,Tp50_hi,0.5268,gte,P1_long_cash,0,0,0.595,10.68,-42.33,3.54,1566,True
gold_copper_zscore_504d,Tz1_hi,1.0,gte,P1_long_cash,63,3,0.5948,8.4,-27.36,9.01,1566,True
gold_copper_roc_63d,Tp90_lo,17.0212,lte,P1_long_cash,210,10,0.5947,10.73,-42.33,3.86,1566,True
gold_copper_roc_63d,Tfix03_lo,0.3,lte,P1_long_cash,126,6,0.5943,6.84,-17.19,21.4,1566,True
gold_copper_pctrank_1260d,Tfix07_hi,0.7,gte,P1_long_cash,21,1,0.5943,9.57,-42.33,5.15,1566,True
gold_copper_roc_126d,Tp90_hi,26.555,gte,P1_long_cash,0,0,0.5942,5.31,-12.05,6.92,1566,True
gold_copper_roc_63d,Tp75_hi,7.5433,gte,P2_long_short,210,10,0.594,11.31,-19.68,14.16,1566,True
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P2_long_short,147,7,0.5929,11.25,-42.33,5.79,1566,True
gold_copper_acceleration,Tp25_hi,-6.2874,gte,P1_long_cash,21,1,0.5926,10.22,-42.33,25.75,1566,True
gold_copper_zscore_126d,Tp50_hi,-0.0334,gte,P2_long_short,252,12,0.5923,11.23,-47.4,32.18,1566,True
gold_copper_zscore_504d,Tz1_hi,1.0,gte,P1_long_cash,147,7,0.5923,9.72,-42.33,8.37,1566,True
gold_copper_acceleration,Tp25_hi,-6.2874,gte,P1_long_cash,84,4,0.5921,10.66,-46.5,24.62,1566,True
gold_copper_mom_21d,Tfix03_lo,0.3,lte,P1_long_cash,21,1,0.5921,7.27,-21.37,31.38,1566,True
gold_copper_zscore_504d,Tp75_lo,1.0903,lte,P1_long_cash,105,5,0.5915,6.96,-21.64,11.26,1566,True
gold_copper_mom_63d,Tp50_lo,0.758,lte,P2_long_short,0,0,0.5914,11.22,-39.58,41.2,1566,True
gold_copper_mom_252d,Tp90_hi,132.6641,gte,P1_long_cash,84,4,0.5913,4.3,-12.92,4.18,1566,True
gold_copper_roc_21d,Tp25_hi,-4.0484,gte,P2_long_short,147,7,0.5913,11.21,-42.33,40.87,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P1_long_cash,147,7,0.5912,10.51,-42.33,13.52,1566,True
gold_copper_mom_252d,Tp25_hi,-53.7187,gte,P1_long_cash,42,2,0.5906,10.77,-42.33,0.97,1566,True
gold_copper_zscore_252d,Tp25_hi,-0.9767,gte,P2_long_short,252,12,0.5902,11.19,-42.33,5.79,1566,True
gold_copper_roc_126d,Tp90_hi,26.555,gte,P1_long_cash,42,2,0.5901,3.57,-11.51,6.76,1566,True
gold_copper_mom_21d,Tp25_hi,-15.533,gte,P1_long_cash,126,6,0.5897,9.53,-41.84,25.26,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P1_long_cash,21,1,0.5891,8.39,-24.5,23.33,1566,True
gold_copper_mom_63d,Tzn1_lo,-1.0,lte,P1_long_cash,189,9,0.5891,5.94,-19.45,21.4,1566,True
gold_copper_mom_63d,Tz1_lo,-1.0,lte,P1_long_cash,189,9,0.5891,5.94,-19.45,21.4,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P2_long_short,168,8,0.5884,11.14,-42.33,12.23,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P1_long_cash,84,4,0.5884,10.39,-42.33,5.79,1566,True
gold_copper_roc_63d,Tz1_hi,1.0,gte,P2_long_short,252,12,0.588,11.14,-55.98,40.23,1566,True
gold_copper_pctrank_504d,Tp90_lo,0.9722,lte,P1_long_cash,126,6,0.5879,10.27,-30.52,13.03,1566,True
gold_copper_mom_63d,Tp90_hi,61.1186,gte,P1_long_cash,105,5,0.5876,3.99,-8.02,9.82,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P2_long_short,210,10,0.5875,11.12,-43.82,13.2,1566,True
gold_copper_acceleration,Tfix03_lo,0.3,lte,P2_long_short,42,2,0.5874,11.13,-33.55,64.69,1566,True
gold_copper_roc_126d,Tzn1_lo,-1.0,lte,P1_long_cash,21,1,0.5867,5.03,-11.65,12.87,1566,True
gold_copper_roc_126d,Tz1_lo,-1.0,lte,P1_long_cash,21,1,0.5867,5.03,-11.65,12.87,1566,True
gold_copper_mom_252d,Tp50_hi,7.1738,gte,P1_long_cash,42,2,0.5865,10.39,-42.33,6.11,1566,True
gold_copper_acceleration,Tz1_hi,1.0,gte,P1_long_cash,252,12,0.5865,8.86,-34.93,31.38,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P1_long_cash,168,8,0.5863,10.31,-42.33,19.31,1566,True
gold_copper_zscore_252d,Tp75_lo,1.0726,lte,P1_long_cash,126,6,0.586,7.4,-21.14,15.93,1566,True
gold_copper_mom_21d,Tp90_lo,32.7891,lte,P1_long_cash,210,10,0.586,9.09,-22.99,12.87,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P2_long_short,168,8,0.5856,11.07,-42.33,10.94,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P1_long_cash,252,12,0.5849,9.28,-31.5,13.2,1566,True
gold_copper_zscore_126d,Tp75_hi,1.18,gte,P1_long_cash,42,2,0.5849,6.51,-25.01,16.41,1566,True
gold_copper_mom_252d,Tp25_hi,-53.7187,gte,P1_long_cash,0,0,0.5842,10.65,-42.33,0.97,1566,True
gold_copper_roc_126d,Tp90_lo,26.555,lte,P1_long_cash,189,9,0.5841,10.58,-42.33,6.11,1566,True
gold_copper_acceleration,Tp90_lo,12.3637,lte,P2_long_short,0,0,0.584,11.03,-42.33,21.24,1566,True
gold_copper_zscore_126d,Tp75_hi,1.18,gte,P1_long_cash,84,4,0.584,5.27,-14.42,16.41,1566,True
gold_copper_roc_63d,Tp25_lo,-6.739,lte,P1_long_cash,105,5,0.5836,4.31,-7.92,9.98,1566,True
gold_copper_roc_63d,Trp25_lo,-6.739,lte,P1_long_cash,105,5,0.5836,4.31,-7.92,9.98,1566,True
gold_copper_roc_126d,Tp75_hi,11.28,gte,P1_long_cash,168,8,0.5824,7.67,-21.26,9.17,1566,True
gold_copper_pctrank_1260d,Tfix07_hi,0.7,gte,P1_long_cash,189,9,0.582,9.21,-41.6,5.31,1566,True
gold_copper_roc_63d,Tp50_lo,0.2018,lte,P1_long_cash,126,6,0.5816,6.66,-15.93,20.44,1566,True
gold_copper_zscore_252d,Tp50_lo,0.0526,lte,P1_long_cash,0,0,0.5816,4.97,-10.67,7.08,1566,True
gold_copper_roc_126d,Tp90_lo,26.555,lte,P2_long_short,63,3,0.5812,10.97,-43.84,12.55,1566,True
gold_copper_roc_21d,Tz1_hi,1.0,gte,P2_long_short,231,11,0.5811,11.0,-40.05,61.47,1566,True
gold_copper_pctrank_504d,Tfix07_hi,0.7,gte,P1_long_cash,42,2,0.5811,9.92,-42.33,6.44,1566,True
gold_copper_mom_63d,Tfix03_lo,0.3,lte,P1_long_cash,189,9,0.581,5.94,-19.45,20.76,1566,True
gold_copper_pctrank_1260d,Tp50_hi,0.5612,gte,P1_long_cash,105,5,0.5808,9.83,-42.33,6.11,1566,True
gold_copper_mom_252d,Tp25_hi,-53.7187,gte,P1_long_cash,21,1,0.5805,10.53,-42.33,0.97,1566,True
gold_copper_pctrank_1260d,Tp90_lo,0.9349,lte,P1_long_cash,252,12,0.5804,10.76,-42.33,2.57,1566,True
gold_copper_zscore_504d,Tp75_lo,1.0903,lte,P1_long_cash,0,0,0.5799,6.82,-21.64,10.94,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P1_long_cash,189,9,0.5797,7.65,-24.62,21.72,1566,True
gold_copper_acceleration,Tfix07_hi,0.7,gte,P1_long_cash,252,12,0.5789,8.75,-34.93,31.38,1566,True
gold_copper_zscore_252d,Tp25_hi,-0.9767,gte,P1_long_cash,21,1,0.5787,10.62,-42.33,4.51,1566,True
gold_copper_zscore_126d,Tp50_hi,-0.0334,gte,P1_long_cash,147,7,0.5786,9.89,-42.33,16.41,1566,True
gold_copper_roc_21d,Tp90_lo,8.7798,lte,P2_long_short,0,0,0.5782,10.86,-42.98,16.74,1566,True
gold_copper_mom_252d,Tp50_hi,7.1738,gte,P2_long_short,168,8,0.578,10.89,-42.33,11.59,1566,True
gold_copper_acceleration,Tp75_hi,6.1247,gte,P1_long_cash,189,9,0.578,5.0,-18.49,19.31,1566,True
gold_copper_roc_5d,Tp75_lo,2.0649,lte,P2_long_short,126,6,0.5778,10.9,-35.18,87.54,1566,True
gold_copper_mom_252d,Tp50_hi,7.1738,gte,P1_long_cash,84,4,0.5775,10.09,-42.33,6.11,1566,True
gold_copper_mom_252d,Tp90_lo,132.6641,lte,P1_long_cash,252,12,0.5774,10.64,-42.33,4.18,1566,True
gold_copper_zscore_252d,Tp75_lo,1.0726,lte,P1_long_cash,84,4,0.5767,9.24,-32.06,16.09,1566,True
gold_copper_zscore_126d,Tp50_lo,-0.0334,lte,P1_long_cash,21,1,0.5766,6.27,-17.37,16.57,1566,True
gold_copper_roc_21d,Tp75_lo,4.3669,lte,P1_long_cash,126,6,0.5763,10.2,-37.07,17.06,1566,True
gold_copper_zscore_252d,Tp50_lo,0.0526,lte,P1_long_cash,84,4,0.576,5.1,-18.93,7.08,1566,True
gold_copper_pctrank_504d,Tfix07_hi,0.7,gte,P1_long_cash,63,3,0.5756,9.77,-42.33,6.44,1566,True
gold_copper_zscore_126d,Tp50_lo,-0.0334,lte,P1_long_cash,210,10,0.5752,6.43,-18.63,17.06,1566,True
gold_copper_acceleration,Tz1_hi,1.0,gte,P1_long_cash,84,4,0.575,8.01,-22.02,31.54,1566,True
gold_copper_mom_21d,Tp25_hi,-15.533,gte,P2_long_short,231,11,0.5746,10.84,-38.72,49.56,1566,True
gold_copper_zscore_252d,Tp25_hi,-0.9767,gte,P1_long_cash,63,3,0.5741,10.48,-42.33,4.51,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P2_long_short,126,6,0.574,10.8,-30.46,18.99,1566,True
gold_copper_pctrank_1260d,Tp50_hi,0.5612,gte,P2_long_short,84,4,0.5737,10.78,-42.33,12.23,1566,True
gold_copper_mom_63d,Tfix03_lo,0.3,lte,P1_long_cash,126,6,0.5737,6.54,-17.06,20.44,1566,True
gold_copper_pctrank_504d,Tfix07_hi,0.7,gte,P2_long_short,126,6,0.5733,10.77,-42.33,12.55,1566,True
gold_copper_roc_126d,Tz1_hi,1.0,gte,P1_long_cash,105,5,0.5732,9.78,-42.33,11.91,1566,True
gold_copper_acceleration,Tp90_lo,12.3637,lte,P1_long_cash,147,7,0.5731,10.55,-44.91,10.94,1566,True
gold_copper_mom_21d,Tfix07_hi,0.7,gte,P1_long_cash,105,5,0.5728,7.28,-18.72,29.93,1566,True
gold_copper_roc_21d,Tp25_hi,-4.0484,gte,P2_long_short,63,3,0.572,10.77,-28.37,39.91,1566,True
gold_copper_pctrank_504d,Tp50_hi,0.5268,gte,P2_long_short,189,9,0.5718,10.73,-43.65,7.72,1566,True
gold_copper_mom_63d,Tp25_lo,-25.5664,lte,P1_long_cash,105,5,0.5714,4.99,-9.75,13.84,1566,True
gold_copper_mom_63d,Trp25_lo,-25.5664,lte,P1_long_cash,105,5,0.5714,4.99,-9.75,13.84,1566,True
gold_copper_mom_252d,Tp25_hi,-53.7187,gte,P2_long_short,63,3,0.5713,10.72,-42.33,1.93,1566,True
gold_copper_mom_252d,Tp90_lo,132.6641,lte,P1_long_cash,105,5,0.5709,10.18,-38.0,5.31,1566,True
gold_copper_roc_21d,Tz1_lo,-1.0,lte,P1_long_cash,189,9,0.5705,5.76,-22.64,35.4,1566,True
gold_copper_roc_21d,Tzn1_lo,-1.0,lte,P1_long_cash,189,9,0.5705,5.76,-22.64,35.4,1566,True
gold_copper_zscore_504d,Tp25_hi,-1.0311,gte,P1_long_cash,21,1,0.5701,10.42,-42.33,3.54,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P2_long_short,210,10,0.5699,10.7,-23.36,39.91,1566,True
gold_copper_mom_63d,Tp90_lo,61.1186,lte,P1_long_cash,42,2,0.5699,9.81,-42.33,8.69,1566,True
gold_copper_roc_63d,Tp75_lo,7.5433,lte,P2_long_short,0,0,0.5693,10.68,-32.7,18.02,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P2_long_short,210,10,0.5692,10.67,-45.9,11.91,1566,True
gold_copper_acceleration,Tp90_lo,12.3637,lte,P1_long_cash,42,2,0.5686,9.94,-42.34,10.62,1566,True
gold_copper_pctrank_1260d,Tp75_hi,0.8221,gte,P1_long_cash,252,12,0.5678,4.08,-7.85,4.67,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P1_long_cash,210,10,0.5678,10.11,-42.33,8.37,1566,True
gold_copper_roc_5d,Tp75_lo,2.0649,lte,P1_long_cash,84,4,0.5676,9.62,-43.18,43.61,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P2_long_short,21,1,0.567,10.62,-42.33,12.87,1566,True
gold_copper_zscore_252d,Tp90_lo,2.0171,lte,P1_long_cash,42,2,0.5659,10.0,-42.33,9.66,1566,True
gold_copper_roc_5d,Tp75_lo,2.0649,lte,P1_long_cash,210,10,0.5659,9.02,-35.76,44.09,1566,True
gold_copper_zscore_126d,Tp25_hi,-1.0407,gte,P2_long_short,168,8,0.5656,10.58,-42.33,19.31,1566,True
gold_copper_roc_63d,Tp25_hi,-6.739,gte,P1_long_cash,126,6,0.5655,10.01,-42.33,9.82,1566,True
gold_copper_zscore_252d,Tfix07_hi,0.7,gte,P1_long_cash,210,10,0.5646,8.76,-36.43,14.8,1566,True
gold_copper_zscore_504d,Tp50_hi,-0.0203,gte,P2_long_short,105,5,0.5643,10.55,-42.33,3.86,1566,True
gold_copper_acceleration,Tfix07_hi,0.7,gte,P1_long_cash,84,4,0.5642,7.86,-21.97,32.18,1566,True
gold_copper_mom_63d,Tp90_lo,61.1186,lte,P2_long_short,168,8,0.5639,10.55,-29.15,18.99,1566,True
gold_copper_mom_63d,Tp75_hi,28.7156,gte,P1_long_cash,84,4,0.5637,5.31,-16.09,8.69,1566,True
gold_copper_roc_21d,Tp25_hi,-4.0484,gte,P2_long_short,189,9,0.5636,10.54,-42.33,41.84,1566,True
gold_copper_zscore_504d,Tp50_hi,-0.0203,gte,P2_long_short,210,10,0.5635,10.53,-45.05,5.79,1566,True
gold_copper_mom_21d,Tp90_hi,32.7891,gte,P1_long_cash,168,8,0.5635,4.97,-13.44,13.2,1566,True
gold_copper_zscore_126d,Tp75_hi,1.18,gte,P1_long_cash,105,5,0.5626,5.07,-13.42,16.41,1566,True
gold_copper_zscore_504d,Tfix07_hi,0.7,gte,P1_long_cash,42,2,0.5625,9.27,-42.33,9.33,1566,True
gold_copper_roc_126d,Tp50_hi,0.8514,gte,P1_long_cash,105,5,0.5623,9.56,-42.33,11.26,1566,True
gold_copper_roc_126d,Tp90_lo,26.555,lte,P2_long_short,21,1,0.5623,10.5,-42.33,13.52,1566,True
gold_copper_roc_5d,Tp25_hi,-2.0781,gte,P1_long_cash,42,2,0.5613,9.3,-37.29,44.41,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P1_long_cash,210,10,0.5611,9.14,-41.6,7.24,1566,True
gold_copper_roc_63d,Tp25_hi,-6.739,gte,P2_long_short,147,7,0.5607,10.46,-42.33,19.31,1566,True
gold_copper_roc_5d,Tp25_hi,-2.0781,gte,P1_long_cash,63,3,0.5605,9.34,-35.41,44.57,1566,True
gold_copper_zscore_504d,Tp50_hi,-0.0203,gte,P2_long_short,21,1,0.5604,10.46,-42.33,3.86,1566,True
gold_copper_pctrank_1260d,Tp50_hi,0.5612,gte,P1_long_cash,42,2,0.5604,9.53,-42.33,6.11,1566,True
gold_copper_mom_63d,Tz1_lo,-1.0,lte,P1_long_cash,126,6,0.5586,6.22,-17.34,21.08,1566,True
gold_copper_mom_63d,Tzn1_lo,-1.0,lte,P1_long_cash,126,6,0.5586,6.22,-17.34,21.08,1566,True
gold_copper_roc_126d,Tp50_lo,0.8514,lte,P1_long_cash,210,10,0.5585,6.01,-15.89,10.94,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P2_long_short,21,1,0.5583,10.4,-42.33,11.59,1566,True
gold_copper_roc_63d,Tfix07_hi,0.7,gte,P1_long_cash,147,7,0.5583,9.01,-42.33,21.56,1566,True
gold_copper_roc_21d,Tp50_lo,0.0209,lte,P2_long_short,210,10,0.5575,10.39,-44.67,61.15,1566,True
gold_copper_mom_21d,Tp50_lo,0.098,lte,P2_long_short,210,10,0.5575,10.39,-44.67,61.15,1566,True
gold_copper_pctrank_1260d,Tp75_lo,0.8221,lte,P1_long_cash,105,5,0.5575,8.56,-21.91,4.51,1566,True
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P1_long_cash,231,11,0.5572,5.15,-17.68,20.6,1566,True
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P1_long_cash,231,11,0.5572,5.15,-17.68,20.6,1566,True
gold_copper_mom_21d,Tz1_lo,-1.0,lte,P1_long_cash,168,8,0.5569,6.48,-15.82,32.02,1566,True
gold_copper_mom_21d,Tzn1_lo,-1.0,lte,P1_long_cash,168,8,0.5569,6.48,-15.82,32.02,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P1_long_cash,42,2,0.5564,9.8,-42.33,5.79,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P1_long_cash,126,6,0.5555,9.62,-42.33,13.68,1566,True
gold_copper_roc_126d,Tz1_lo,-1.0,lte,P1_long_cash,210,10,0.5554,5.57,-15.89,12.71,1566,True
gold_copper_roc_126d,Tzn1_lo,-1.0,lte,P1_long_cash,210,10,0.5554,5.57,-15.89,12.71,1566,True
gold_copper_roc_126d,Tp75_lo,11.28,lte,P1_long_cash,42,2,0.5553,9.27,-42.33,9.49,1566,True
gold_copper_acceleration,Tz1_hi,1.0,gte,P1_long_cash,231,11,0.5548,6.97,-20.05,32.34,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,147,7,0.5547,6.39,-21.64,14.8,1566,True
gold_copper_acceleration,Tp50_lo,-0.0707,lte,P1_long_cash,231,11,0.5544,7.67,-28.33,33.95,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P1_long_cash,210,10,0.5541,9.6,-41.6,13.68,1566,True
gold_copper_roc_63d,Tp90_hi,17.0212,gte,P1_long_cash,189,9,0.5538,5.62,-15.8,4.02,1566,True
gold_copper_pctrank_504d,Tp50_hi,0.5268,gte,P2_long_short,168,8,0.5537,10.29,-42.33,6.44,1566,True
gold_copper_roc_126d,Tp50_hi,0.8514,gte,P1_long_cash,84,4,0.5535,9.4,-42.33,11.26,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P1_long_cash,21,1,0.5534,8.56,-25.26,10.3,1566,True
gold_copper_acceleration,Tfix07_hi,0.7,gte,P1_long_cash,63,3,0.5531,6.69,-19.96,32.51,1566,True
