signal,threshold,strategy,lead_days,lookback,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n_obs,oos_n_trades
S3c_pctrank_36m,T1_p80,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T1_p80,P3,1,LB24,0.0153,0.002194,-0.345254,0.6479,25,0.85,True,71,25
S3c_pctrank_36m,T1_p85,P1,1,LB24,0.51,0.064503,-0.205638,0.6197,25,0.85,True,71,25
S3c_pctrank_36m,T1_p85,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T1_p85,P3,1,LB24,0.2083,0.029789,-0.345254,0.662,25,0.85,True,71,25
S3c_pctrank_36m,T3_z0.0,P1,1,LB24,0.849,0.049484,-0.071608,0.3099,33,1.12,True,71,33
S3c_pctrank_36m,T3_z0.0,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T3_z0.0,P3,1,LB24,-0.0017,-0.00025,-0.246156,0.5352,33,1.12,False,71,33
S3c_pctrank_36m,T3_z0.5,P1,1,LB24,0.703,0.049635,-0.133853,0.3803,47,1.59,True,71,47
S3c_pctrank_36m,T3_z0.5,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T3_z0.5,P3,1,LB24,0.0004,5.3e-05,-0.35457,0.5775,47,1.59,True,71,47
S3c_pctrank_36m,T3_z1.0,P1,1,LB24,0.8838,0.067101,-0.083892,0.4507,39,1.32,True,71,39
S3c_pctrank_36m,T3_z1.0,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T3_z1.0,P3,1,LB24,0.2453,0.034986,-0.263603,0.6338,39,1.32,True,71,39
S3c_pctrank_36m,T3_z1.5,P1,1,LB24,0.9621,0.108162,-0.20518,0.5915,31,1.05,True,71,31
S3c_pctrank_36m,T3_z1.5,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T3_z1.5,P3,1,LB24,0.8444,0.117107,-0.20518,0.7324,31,1.05,True,71,31
S3c_pctrank_36m,T3_z2.0,P1,1,LB24,0.6795,0.086783,-0.20518,0.6479,13,0.44,True,71,13
S3c_pctrank_36m,T3_z2.0,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T3_z2.0,P3,1,LB24,0.5254,0.074349,-0.20518,0.6901,13,0.44,True,71,13
S3c_pctrank_36m,T1_p40,P1,2,LB24,0.3378,0.022998,-0.142159,0.2676,38,1.29,True,71,38
S3c_pctrank_36m,T1_p40,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T1_p40,P3,2,LB24,-0.3736,-0.053222,-0.371792,0.4789,38,1.29,False,71,38
S3c_pctrank_36m,T1_p50,P1,2,LB24,0.3604,0.029304,-0.141686,0.338,30,1.02,True,71,30
S3c_pctrank_36m,T1_p50,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T1_p50,P3,2,LB24,-0.2843,-0.040609,-0.320591,0.507,30,1.02,False,71,30
S3c_pctrank_36m,T1_p60,P1,2,LB24,0.2698,0.029412,-0.219019,0.4366,34,1.15,True,71,34
S3c_pctrank_36m,T1_p60,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T1_p60,P3,2,LB24,-0.2827,-0.040393,-0.441549,0.5634,34,1.15,False,71,34
S3c_pctrank_36m,T1_p70,P1,2,LB24,0.4931,0.057175,-0.141686,0.5352,25,0.85,True,71,25
S3c_pctrank_36m,T1_p70,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T1_p70,P3,2,LB24,0.1058,0.015134,-0.286112,0.6197,25,0.85,True,71,25
S3c_pctrank_36m,T1_p75,P1,2,LB24,0.5045,0.063816,-0.205715,0.6056,23,0.78,True,71,23
S3c_pctrank_36m,T1_p75,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T1_p75,P3,2,LB24,0.1988,0.028415,-0.345381,0.6479,23,0.78,True,71,23
S3c_pctrank_36m,T1_p80,P1,2,LB24,0.6243,0.084122,-0.20518,0.6197,25,0.85,True,71,25
S3c_pctrank_36m,T1_p80,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T1_p80,P3,2,LB24,0.4878,0.069026,-0.20518,0.662,25,0.85,True,71,25
S3c_pctrank_36m,T1_p85,P1,2,LB24,0.6288,0.084738,-0.20518,0.6338,25,0.85,True,71,25
S3c_pctrank_36m,T1_p85,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T1_p85,P3,2,LB24,0.4963,0.070259,-0.20518,0.6761,25,0.85,True,71,25
S3c_pctrank_36m,T3_z0.0,P1,2,LB24,0.5297,0.037604,-0.142159,0.3099,32,1.08,True,71,32
S3c_pctrank_36m,T3_z0.0,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T3_z0.0,P3,2,LB24,-0.1678,-0.02401,-0.353678,0.5211,32,1.08,False,71,32
S3c_pctrank_36m,T3_z0.5,P1,2,LB24,0.1932,0.017697,-0.257382,0.3662,46,1.56,True,71,46
S3c_pctrank_36m,T3_z0.5,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T3_z0.5,P3,2,LB24,-0.4489,-0.063824,-0.500804,0.5493,46,1.56,False,71,46
S3c_pctrank_36m,T3_z1.0,P1,2,LB24,0.2265,0.022001,-0.246986,0.4366,38,1.29,True,71,38
S3c_pctrank_36m,T3_z1.0,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T3_z1.0,P3,2,LB24,-0.3872,-0.055216,-0.486651,0.6056,38,1.29,False,71,38
S3c_pctrank_36m,T3_z1.5,P1,2,LB24,0.4913,0.060654,-0.298102,0.5775,30,1.02,True,71,30
S3c_pctrank_36m,T3_z1.5,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T3_z1.5,P3,2,LB24,0.1541,0.02209,-0.451778,0.6901,30,1.02,True,71,30
S3c_pctrank_36m,T3_z2.0,P1,2,LB24,0.4663,0.06271,-0.247817,0.6338,12,0.41,True,71,12
S3c_pctrank_36m,T3_z2.0,P2,2,LB24,0.3151,0.023361,-0.184819,0.5493,193,7.15,True,71,193
S3c_pctrank_36m,T3_z2.0,P3,2,LB24,0.1831,0.026203,-0.367076,0.662,12,0.41,True,71,12
S3c_pctrank_36m,T1_p40,P1,3,LB24,0.4043,0.02955,-0.141686,0.2676,38,1.29,True,71,38
S3c_pctrank_36m,T1_p40,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T1_p40,P3,3,LB24,-0.2812,-0.040117,-0.312151,0.4648,38,1.29,False,71,38
S3c_pctrank_36m,T1_p50,P1,3,LB24,0.4776,0.03918,-0.141686,0.338,28,0.95,True,71,28
S3c_pctrank_36m,T1_p50,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T1_p50,P3,3,LB24,-0.1458,-0.020857,-0.26225,0.4789,28,0.95,False,71,28
S3c_pctrank_36m,T1_p60,P1,3,LB24,0.7408,0.076992,-0.141686,0.4366,33,1.12,True,71,33
S3c_pctrank_36m,T1_p60,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T1_p60,P3,3,LB24,0.3859,0.054768,-0.260966,0.5493,33,1.12,True,71,33
S3c_pctrank_36m,T1_p70,P1,3,LB24,0.9377,0.106763,-0.141686,0.5493,25,0.85,True,71,25
S3c_pctrank_36m,T1_p70,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T1_p70,P3,3,LB24,0.823,0.114309,-0.141686,0.6338,25,0.85,True,71,25
S3c_pctrank_36m,T1_p75,P1,3,LB24,0.7163,0.092454,-0.141686,0.6197,23,0.78,True,71,23
S3c_pctrank_36m,T1_p75,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T1_p75,P3,3,LB24,0.6087,0.085691,-0.141686,0.6761,23,0.78,True,71,23
S3c_pctrank_36m,T1_p80,P1,3,LB24,0.6398,0.086551,-0.20518,0.6338,25,0.85,True,71,25
S3c_pctrank_36m,T1_p80,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T1_p80,P3,3,LB24,0.5221,0.073884,-0.20518,0.6761,25,0.85,True,71,25
S3c_pctrank_36m,T1_p85,P1,3,LB24,0.6164,0.083604,-0.20518,0.6338,25,0.85,True,71,25
S3c_pctrank_36m,T1_p85,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T1_p85,P3,3,LB24,0.4795,0.067991,-0.20518,0.662,25,0.85,True,71,25
S3c_pctrank_36m,T3_z0.0,P1,3,LB24,0.5764,0.043263,-0.141686,0.3239,32,1.08,True,71,32
S3c_pctrank_36m,T3_z0.0,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T3_z0.0,P3,3,LB24,-0.0887,-0.012692,-0.270583,0.5352,32,1.08,False,71,32
S3c_pctrank_36m,T3_z0.5,P1,3,LB24,0.793,0.072185,-0.141686,0.3803,46,1.56,True,71,46
S3c_pctrank_36m,T3_z0.5,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T3_z0.5,P3,3,LB24,0.3176,0.045154,-0.245677,0.5634,46,1.56,True,71,46
S3c_pctrank_36m,T3_z1.0,P1,3,LB24,0.7637,0.071994,-0.141686,0.4225,38,1.29,True,71,38
S3c_pctrank_36m,T3_z1.0,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T3_z1.0,P3,3,LB24,0.3148,0.04477,-0.272209,0.5634,38,1.29,True,71,38
S3c_pctrank_36m,T3_z1.5,P1,3,LB24,0.4969,0.06189,-0.20518,0.5352,30,1.02,True,71,30
S3c_pctrank_36m,T3_z1.5,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T3_z1.5,P3,3,LB24,0.1718,0.024563,-0.252523,0.6197,30,1.02,True,71,30
S3c_pctrank_36m,T3_z2.0,P1,3,LB24,0.7317,0.098602,-0.20518,0.6479,11,0.37,True,71,11
S3c_pctrank_36m,T3_z2.0,P2,3,LB24,0.6774,0.053026,-0.141686,0.5493,192,7.13,True,71,192
S3c_pctrank_36m,T3_z2.0,P3,3,LB24,0.6997,0.097988,-0.20518,0.6901,11,0.37,True,71,11
S4a_roc_1m,T1_p40,P1,0,LB24,0.3734,0.02266,-0.092309,0.3099,180,6.1,True,71,180
S4a_roc_1m,T1_p40,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T1_p40,P3,0,LB24,-0.3761,-0.053898,-0.397392,0.493,180,6.1,False,71,180
S4a_roc_1m,T1_p50,P1,0,LB24,0.4825,0.031186,-0.094705,0.3662,180,6.1,True,71,180
S4a_roc_1m,T1_p50,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T1_p50,P3,0,LB24,-0.2561,-0.036845,-0.344049,0.5211,180,6.1,False,71,180
S4a_roc_1m,T1_p60,P1,0,LB24,0.8595,0.063986,-0.094705,0.4366,167,5.66,True,71,167
S4a_roc_1m,T1_p60,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T1_p60,P3,0,LB24,0.1999,0.028755,-0.229629,0.5775,167,5.66,True,71,167
S4a_roc_1m,T1_p70,P1,0,LB24,0.9788,0.073227,-0.093791,0.4789,147,4.98,True,71,147
S4a_roc_1m,T1_p70,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T1_p70,P3,0,LB24,0.3294,0.047236,-0.199718,0.6197,147,4.98,True,71,147
S4a_roc_1m,T1_p75,P1,0,LB24,1.0597,0.082827,-0.072572,0.5211,127,4.31,True,71,127
S4a_roc_1m,T1_p75,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T1_p75,P3,0,LB24,0.4655,0.066437,-0.132454,0.6479,127,4.31,True,71,127
S4a_roc_1m,T1_p80,P1,0,LB24,1.2161,0.10013,-0.072572,0.5915,109,3.69,True,71,109
S4a_roc_1m,T1_p80,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T1_p80,P3,0,LB24,0.7179,0.101042,-0.132454,0.7042,109,3.69,True,71,109
S4a_roc_1m,T1_p85,P1,0,LB24,1.0248,0.089501,-0.111454,0.5915,85,2.88,True,71,85
S4a_roc_1m,T1_p85,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T1_p85,P3,0,LB24,0.5619,0.079785,-0.212515,0.6901,85,2.88,True,71,85
S4a_roc_1m,T3_z0.0,P1,0,LB24,0.6024,0.042075,-0.095158,0.3662,163,5.53,True,71,163
S4a_roc_1m,T3_z0.0,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T3_z0.0,P3,0,LB24,-0.1046,-0.015067,-0.324192,0.507,163,5.53,False,71,163
S4a_roc_1m,T3_z0.5,P1,0,LB24,1.0011,0.076554,-0.072572,0.493,113,3.83,True,71,113
S4a_roc_1m,T3_z0.5,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T3_z0.5,P3,0,LB24,0.3766,0.053891,-0.156489,0.6197,113,3.83,True,71,113
S4a_roc_1m,T3_z1.0,P1,0,LB24,0.6837,0.066532,-0.169195,0.5634,77,2.61,True,71,77
S4a_roc_1m,T3_z1.0,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T3_z1.0,P3,0,LB24,0.2356,0.033847,-0.263688,0.6338,77,2.61,True,71,77
S4a_roc_1m,T3_z1.5,P1,0,LB24,0.4439,0.04765,-0.158936,0.6056,45,1.53,True,71,45
S4a_roc_1m,T3_z1.5,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T3_z1.5,P3,0,LB24,-0.0272,-0.003918,-0.279367,0.6197,45,1.53,False,71,45
S4a_roc_1m,T3_z2.0,P1,0,LB24,0.3194,0.040113,-0.246332,0.6338,33,1.12,True,71,33
S4a_roc_1m,T3_z2.0,P2,0,LB24,0.668,0.03879,-0.078032,0.6197,299,10.49,True,71,299
S4a_roc_1m,T3_z2.0,P3,0,LB24,-0.132,-0.018992,-0.441766,0.6338,33,1.12,False,71,33
S4a_roc_1m,T1_p40,P1,1,LB24,0.7414,0.047528,-0.100269,0.3099,179,6.07,True,71,179
S4a_roc_1m,T1_p40,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T1_p40,P3,1,LB24,-0.0291,-0.004162,-0.243912,0.4789,179,6.07,False,71,179
S4a_roc_1m,T1_p50,P1,1,LB24,0.6766,0.049401,-0.084262,0.3662,179,6.07,True,71,179
S4a_roc_1m,T1_p50,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T1_p50,P3,1,LB24,-0.0029,-0.000416,-0.1812,0.5211,179,6.07,False,71,179
S4a_roc_1m,T1_p60,P1,1,LB24,0.6992,0.052843,-0.095322,0.4225,167,5.66,True,71,167
S4a_roc_1m,T1_p60,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T1_p60,P3,1,LB24,0.0452,0.006468,-0.208593,0.5634,167,5.66,True,71,167
S4a_roc_1m,T1_p70,P1,1,LB24,0.756,0.057369,-0.095322,0.4507,149,5.05,True,71,149
S4a_roc_1m,T1_p70,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T1_p70,P3,1,LB24,0.1084,0.01552,-0.208593,0.5915,149,5.05,True,71,149
S4a_roc_1m,T1_p75,P1,1,LB24,0.7472,0.063396,-0.084262,0.507,129,4.37,True,71,129
S4a_roc_1m,T1_p75,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T1_p75,P3,1,LB24,0.1927,0.027574,-0.170985,0.6338,129,4.37,True,71,129
S4a_roc_1m,T1_p80,P1,1,LB24,0.9845,0.09023,-0.083804,0.5775,109,3.69,True,71,109
S4a_roc_1m,T1_p80,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T1_p80,P3,1,LB24,0.575,0.081243,-0.161406,0.6901,109,3.69,True,71,109
S4a_roc_1m,T1_p85,P1,1,LB24,0.927,0.085862,-0.083804,0.5775,87,2.95,True,71,87
S4a_roc_1m,T1_p85,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T1_p85,P3,1,LB24,0.5119,0.072506,-0.161406,0.6761,87,2.95,True,71,87
S4a_roc_1m,T3_z0.0,P1,1,LB24,0.9763,0.064558,-0.084262,0.3803,163,5.53,True,71,163
S4a_roc_1m,T3_z0.0,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T3_z0.0,P3,1,LB24,0.2094,0.0299,-0.161406,0.5493,163,5.53,True,71,163
S4a_roc_1m,T3_z0.5,P1,1,LB24,0.8331,0.07167,-0.083804,0.493,113,3.83,True,71,113
S4a_roc_1m,T3_z0.5,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T3_z0.5,P3,1,LB24,0.3093,0.044122,-0.161406,0.6338,113,3.83,True,71,113
S4a_roc_1m,T3_z1.0,P1,1,LB24,0.4789,0.054302,-0.206035,0.5493,77,2.61,True,71,77
S4a_roc_1m,T3_z1.0,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T3_z1.0,P3,1,LB24,0.0655,0.009386,-0.36843,0.6056,77,2.61,True,71,77
S4a_roc_1m,T3_z1.5,P1,1,LB24,0.5704,0.070535,-0.206035,0.6197,45,1.53,True,71,45
S4a_roc_1m,T3_z1.5,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T3_z1.5,P3,1,LB24,0.2937,0.041853,-0.334237,0.6479,45,1.53,True,71,45
S4a_roc_1m,T3_z2.0,P1,1,LB24,0.7246,0.095754,-0.20518,0.662,33,1.12,True,71,33
S4a_roc_1m,T3_z2.0,P2,1,LB24,0.7732,0.048623,-0.111891,0.662,298,10.49,True,71,298
S4a_roc_1m,T3_z2.0,P3,1,LB24,0.6581,0.09229,-0.20518,0.6901,33,1.12,True,71,33
S4a_roc_1m,T1_p40,P1,2,LB24,-0.0466,-0.004121,-0.21371,0.2958,178,6.03,False,71,178
S4a_roc_1m,T1_p40,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T1_p40,P3,2,LB24,-0.767,-0.107458,-0.50397,0.4789,178,6.03,False,71,178
S4a_roc_1m,T1_p50,P1,2,LB24,-0.2809,-0.029149,-0.283382,0.338,178,6.03,False,71,178
S4a_roc_1m,T1_p50,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T1_p50,P3,2,LB24,-1.1561,-0.157516,-0.615099,0.4648,178,6.03,False,71,178
S4a_roc_1m,T1_p60,P1,2,LB24,-0.168,-0.01807,-0.283382,0.3944,166,5.63,False,71,166
S4a_roc_1m,T1_p60,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T1_p60,P3,2,LB24,-0.9795,-0.135357,-0.561114,0.507,166,5.63,False,71,166
S4a_roc_1m,T1_p70,P1,2,LB24,-0.0156,-0.001724,-0.257165,0.4366,148,5.02,False,71,148
S4a_roc_1m,T1_p70,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T1_p70,P3,2,LB24,-0.7309,-0.102665,-0.516058,0.5493,148,5.02,False,71,148
S4a_roc_1m,T1_p75,P1,2,LB24,0.1161,0.013442,-0.206371,0.493,128,4.34,True,71,128
S4a_roc_1m,T1_p75,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T1_p75,P3,2,LB24,-0.5095,-0.072333,-0.41813,0.5915,128,4.34,False,71,128
S4a_roc_1m,T1_p80,P1,2,LB24,0.1998,0.023283,-0.206035,0.5634,109,3.69,True,71,109
S4a_roc_1m,T1_p80,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T1_p80,P3,2,LB24,-0.3686,-0.052651,-0.417451,0.662,109,3.69,False,71,109
S4a_roc_1m,T1_p85,P1,2,LB24,0.3064,0.037081,-0.206035,0.5775,87,2.95,True,71,87
S4a_roc_1m,T1_p85,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T1_p85,P3,2,LB24,-0.1748,-0.025056,-0.417451,0.6761,87,2.95,False,71,87
S4a_roc_1m,T3_z0.0,P1,2,LB24,-0.1431,-0.014304,-0.242418,0.3521,162,5.49,False,71,162
S4a_roc_1m,T3_z0.0,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T3_z0.0,P3,2,LB24,-0.9206,-0.127825,-0.541068,0.493,162,5.49,False,71,162
S4a_roc_1m,T3_z0.5,P1,2,LB24,0.077,0.008614,-0.206035,0.4648,112,3.8,True,71,112
S4a_roc_1m,T3_z0.5,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T3_z0.5,P3,2,LB24,-0.5789,-0.08199,-0.432997,0.5915,112,3.8,False,71,112
S4a_roc_1m,T3_z1.0,P1,2,LB24,0.443,0.058305,-0.221671,0.5775,77,2.61,True,71,77
S4a_roc_1m,T3_z1.0,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T3_z1.0,P3,2,LB24,0.1216,0.017393,-0.349873,0.662,77,2.61,True,71,77
S4a_roc_1m,T3_z1.5,P1,2,LB24,0.5339,0.072304,-0.20518,0.6338,45,1.53,True,71,45
S4a_roc_1m,T3_z1.5,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T3_z1.5,P3,2,LB24,0.3184,0.04539,-0.246996,0.6761,45,1.53,True,71,45
S4a_roc_1m,T3_z2.0,P1,2,LB24,0.5742,0.078531,-0.20518,0.662,33,1.12,True,71,33
S4a_roc_1m,T3_z2.0,P2,2,LB24,0.2919,0.024693,-0.158581,0.6338,297,10.48,True,71,297
S4a_roc_1m,T3_z2.0,P3,2,LB24,0.4065,0.057845,-0.246996,0.6901,33,1.12,True,71,33
S4a_roc_1m,T1_p40,P1,3,LB24,0.7121,0.065635,-0.086121,0.2817,178,6.03,True,71,178
S4a_roc_1m,T1_p40,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T1_p40,P3,3,LB24,0.2251,0.032054,-0.202941,0.4648,178,6.03,True,71,178
S4a_roc_1m,T1_p50,P1,3,LB24,0.2756,0.032193,-0.173946,0.3099,178,6.03,True,71,178
S4a_roc_1m,T1_p50,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T1_p50,P3,3,LB24,-0.2446,-0.034831,-0.311272,0.4366,178,6.03,False,71,178
S4a_roc_1m,T1_p60,P1,3,LB24,0.3658,0.043903,-0.173946,0.3803,166,5.63,True,71,166
S4a_roc_1m,T1_p60,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T1_p60,P3,3,LB24,-0.08,-0.011412,-0.267126,0.493,166,5.63,False,71,166
S4a_roc_1m,T1_p70,P1,3,LB24,0.3808,0.04631,-0.155881,0.4085,146,4.95,True,71,146
S4a_roc_1m,T1_p70,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T1_p70,P3,3,LB24,-0.0462,-0.006597,-0.258417,0.493,146,4.95,False,71,146
S4a_roc_1m,T1_p75,P1,3,LB24,0.3963,0.048369,-0.141686,0.4648,126,4.27,True,71,126
S4a_roc_1m,T1_p75,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T1_p75,P3,3,LB24,-0.0173,-0.00248,-0.253434,0.5352,126,4.27,False,71,126
S4a_roc_1m,T1_p80,P1,3,LB24,0.3564,0.045773,-0.205931,0.5211,108,3.66,True,71,108
S4a_roc_1m,T1_p80,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T1_p80,P3,3,LB24,-0.0536,-0.007671,-0.290693,0.5634,108,3.66,False,71,108
S4a_roc_1m,T1_p85,P1,3,LB24,0.3612,0.04639,-0.205931,0.5352,86,2.92,True,71,86
S4a_roc_1m,T1_p85,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T1_p85,P3,3,LB24,-0.045,-0.006437,-0.290693,0.5775,86,2.92,False,71,86
S4a_roc_1m,T3_z0.0,P1,3,LB24,0.4674,0.051765,-0.135033,0.3239,162,5.49,True,71,162
S4a_roc_1m,T3_z0.0,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T3_z0.0,P3,3,LB24,0.0302,0.004312,-0.240452,0.4648,162,5.49,True,71,162
S4a_roc_1m,T3_z0.5,P1,3,LB24,0.2779,0.035179,-0.206328,0.4225,112,3.8,True,71,112
S4a_roc_1m,T3_z0.5,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T3_z0.5,P3,3,LB24,-0.2022,-0.028859,-0.339368,0.493,112,3.8,False,71,112
S4a_roc_1m,T3_z1.0,P1,3,LB24,0.4601,0.060487,-0.212328,0.5493,77,2.61,True,71,77
S4a_roc_1m,T3_z1.0,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T3_z1.0,P3,3,LB24,0.1521,0.021757,-0.331237,0.5915,77,2.61,True,71,77
S4a_roc_1m,T3_z1.5,P1,3,LB24,0.609,0.082548,-0.20518,0.6338,45,1.53,True,71,45
S4a_roc_1m,T3_z1.5,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T3_z1.5,P3,3,LB24,0.4646,0.06588,-0.290487,0.662,45,1.53,True,71,45
