signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,9,0.8988,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,10,0.6644,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,11,0.751,True,pipeline
petrol_yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,12,0.6936,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,1,-0.4157,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,2,-0.5201,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,3,-0.4682,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,4,-0.3985,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,5,-0.4782,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,6,-0.4226,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,7,-0.5648,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,8,-0.88,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,9,-0.6883,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,10,-0.3092,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,11,-0.5201,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,12,-0.4011,False,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,1,0.4157,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,2,0.5201,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,3,0.4682,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,4,0.3985,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,5,0.4782,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,6,0.4226,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,7,0.5648,True,pipeline
