signal,threshold,strategy,lead_months,lookback,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,n_trades,annual_turnover,oos_n,valid
accel,T2_roll_p75,P3_long_short_pro,6,LB120,-0.4326,-1.3166,-2.0714,-0.2471,-0.2107,0.16,-0.8528,0.33,38,4.56,100,False
accel,T2_roll_p75,P3_long_short_counter,6,LB120,0.4326,1.3166,2.3478,1.2617,0.2107,0.16,-0.167,0.67,38,4.56,100,True
accel,T3_zscore_1.0,P1_long_cash_pro,6,LB120,0.2353,-0.3121,-0.1236,-0.0772,-0.0097,0.0312,-0.1263,0.02,8,0.96,100,False
accel,T3_zscore_1.0,P1_long_cash_counter,6,LB120,0.6899,0.9743,1.4524,0.66,0.1579,0.1621,-0.2393,0.65,8,0.96,100,True
accel,T3_zscore_1.0,P2_signal_strength_pro,6,LB120,0.5624,0.6869,0.9805,0.419,0.0614,0.0894,-0.1466,0.66,99,11.88,100,True
accel,T3_zscore_1.0,P2_signal_strength_counter,6,LB120,0.2902,1.0272,1.6406,0.8641,0.0867,0.0845,-0.1004,0.67,99,11.88,100,True
accel,T3_zscore_1.0,P3_long_short_pro,6,LB120,-0.5647,-1.0207,-1.756,-0.211,-0.1677,0.1643,-0.7947,0.32,8,0.96,100,False
accel,T3_zscore_1.0,P3_long_short_counter,6,LB120,0.5647,1.0207,1.5783,0.7007,0.1677,0.1643,-0.2393,0.68,8,0.96,100,True
accel,T3_zscore_neg_1.0,P1_long_cash_pro,6,LB120,-0.0241,0.6985,0.0,1.8873,0.0316,0.0452,-0.0167,0.07,14,1.68,100,True
accel,T3_zscore_neg_1.0,P1_long_cash_counter,6,LB120,0.7857,0.7219,1.1014,0.4751,0.1166,0.1615,-0.2454,0.6,14,1.68,100,True
accel,T3_zscore_neg_1.0,P2_signal_strength_pro,6,LB120,0.5624,0.6869,0.9805,0.419,0.0614,0.0894,-0.1466,0.66,99,11.88,100,True
accel,T3_zscore_neg_1.0,P2_signal_strength_counter,6,LB120,0.2902,1.0272,1.6406,0.8641,0.0867,0.0845,-0.1004,0.67,99,11.88,100,True
accel,T3_zscore_neg_1.0,P3_long_short_pro,6,LB120,-0.7488,-0.5012,-0.8991,-0.1345,-0.085,0.1695,-0.6319,0.39,14,1.68,100,False
accel,T3_zscore_neg_1.0,P3_long_short_counter,6,LB120,0.7488,0.5012,0.8073,0.3024,0.085,0.1695,-0.281,0.61,14,1.68,100,True
accel,T3_zscore_1.5,P1_long_cash_pro,6,LB120,0.4292,-0.454,-0.1688,-0.1054,-0.0133,0.0293,-0.1263,0.01,6,0.72,100,False
accel,T3_zscore_1.5,P1_long_cash_counter,6,LB120,0.6453,0.9962,1.4853,0.6749,0.1615,0.1621,-0.2393,0.66,6,0.72,100,True
accel,T3_zscore_1.5,P2_signal_strength_pro,6,LB120,0.5624,0.6869,0.9805,0.419,0.0614,0.0894,-0.1466,0.66,99,11.88,100,True
accel,T3_zscore_1.5,P2_signal_strength_counter,6,LB120,0.2902,1.0272,1.6406,0.8641,0.0867,0.0845,-0.1004,0.67,99,11.88,100,True
accel,T3_zscore_1.5,P3_long_short_pro,6,LB120,-0.5237,-1.0682,-1.8426,-0.2167,-0.1748,0.1636,-0.8065,0.31,6,0.72,100,False
accel,T3_zscore_1.5,P3_long_short_counter,6,LB120,0.5237,1.0682,1.6224,0.7306,0.1748,0.1636,-0.2393,0.69,6,0.72,100,True
accel,T3_zscore_neg_1.5,P1_long_cash_pro,6,LB120,0.0208,0.5513,0.0,0.0,0.0225,0.0408,0.0,0.04,6,0.72,100,True
accel,T3_zscore_neg_1.5,P1_long_cash_counter,6,LB120,0.7404,0.7748,1.1927,0.5253,0.1257,0.1622,-0.2393,0.63,6,0.72,100,True
accel,T3_zscore_neg_1.5,P2_signal_strength_pro,6,LB120,0.5624,0.6869,0.9805,0.419,0.0614,0.0894,-0.1466,0.66,99,11.88,100,True
accel,T3_zscore_neg_1.5,P2_signal_strength_counter,6,LB120,0.2902,1.0272,1.6406,0.8641,0.0867,0.0845,-0.1004,0.67,99,11.88,100,True
accel,T3_zscore_neg_1.5,P3_long_short_pro,6,LB120,-0.724,-0.6118,-1.1092,-0.1545,-0.1032,0.1687,-0.668,0.37,6,0.72,100,False
accel,T3_zscore_neg_1.5,P3_long_short_counter,6,LB120,0.724,0.6118,0.9556,0.4313,0.1032,0.1687,-0.2393,0.63,6,0.72,100,True
accel,T1_fixed_p25,P1_long_cash_pro,12,LB_NA,0.5991,1.0914,1.3409,1.1203,0.145,0.1329,-0.1295,0.52,42,5.04,100,True
accel,T1_fixed_p25,P1_long_cash_counter,12,LB_NA,0.4096,0.0314,0.0341,0.0131,0.0031,0.0996,-0.2382,0.15,42,5.04,100,False
accel,T1_fixed_p25,P3_long_short_pro,12,LB_NA,0.2884,0.8535,1.253,0.6014,0.1419,0.1663,-0.236,0.63,42,5.04,100,True
accel,T1_fixed_p25,P3_long_short_counter,12,LB_NA,-0.2884,-0.8535,-1.5856,-0.1849,-0.1419,0.1663,-0.7674,0.37,42,5.04,100,False
accel,T1_fixed_p50,P1_long_cash_pro,12,LB_NA,0.6687,1.0715,1.1588,0.8804,0.114,0.1064,-0.1295,0.38,50,6.0,100,True
accel,T1_fixed_p50,P1_long_cash_counter,12,LB_NA,0.3638,0.2634,0.3129,0.135,0.0342,0.1298,-0.2531,0.29,50,6.0,100,False
accel,T1_fixed_p50,P3_long_short_pro,12,LB_NA,0.1952,0.4702,0.7368,0.3297,0.0798,0.1697,-0.2421,0.57,50,6.0,100,True
accel,T1_fixed_p50,P3_long_short_counter,12,LB_NA,-0.1952,-0.4702,-0.8741,-0.1268,-0.0798,0.1697,-0.6294,0.43,50,6.0,100,False
accel,T1_fixed_p75,P1_long_cash_pro,12,LB_NA,0.5545,1.0313,0.8227,1.0021,0.0926,0.0898,-0.0924,0.25,39,4.68,100,True
accel,T1_fixed_p75,P1_long_cash_counter,12,LB_NA,0.5099,0.3898,0.5241,0.2456,0.0555,0.1425,-0.2261,0.42,39,4.68,100,True
accel,T1_fixed_p75,P3_long_short_pro,12,LB_NA,-0.1445,0.2171,0.3655,0.1145,0.0371,0.171,-0.3241,0.52,39,4.68,100,False
accel,T1_fixed_p75,P3_long_short_counter,12,LB_NA,0.1445,-0.2171,-0.3851,-0.0708,-0.0371,0.171,-0.5245,0.48,39,4.68,100,False
accel,T4_zero,P1_long_cash_pro,12,LB_NA,0.7315,1.1012,1.1495,0.9005,0.1166,0.1059,-0.1295,0.38,48,5.76,100,True
accel,T4_zero,P1_long_cash_counter,12,LB_NA,0.3118,0.2428,0.2918,0.1247,0.0316,0.13,-0.2531,0.29,48,5.76,100,False
accel,T4_zero,P3_long_short_pro,12,LB_NA,0.2638,0.5015,0.7784,0.3774,0.085,0.1695,-0.2253,0.58,48,5.76,100,True
accel,T4_zero,P3_long_short_counter,12,LB_NA,-0.2638,-0.5015,-0.935,-0.1334,-0.085,0.1695,-0.6374,0.42,48,5.76,100,False
accel,T2_roll_p25,P1_long_cash_pro,12,LB36,0.5603,1.091,1.3319,1.1199,0.145,0.1329,-0.1295,0.52,42,5.04,100,True
accel,T2_roll_p25,P1_long_cash_counter,12,LB36,0.4659,0.0319,0.0441,0.0133,0.0032,0.0996,-0.2379,0.15,42,5.04,100,False
accel,T2_roll_p25,P2_signal_strength_pro,12,LB36,0.6028,1.0804,1.7502,0.7844,0.0914,0.0846,-0.1165,0.65,99,11.88,100,True
accel,T2_roll_p25,P2_signal_strength_counter,12,LB36,0.6003,0.6423,0.8795,0.4351,0.0568,0.0884,-0.1305,0.65,99,11.88,100,True
accel,T2_roll_p25,P3_long_short_pro,12,LB36,0.2065,0.8528,1.2468,0.601,0.1418,0.1663,-0.236,0.62,42,5.04,100,True
accel,T2_roll_p25,P3_long_short_counter,12,LB36,-0.2065,-0.8528,-1.605,-0.1849,-0.1418,0.1663,-0.7672,0.38,42,5.04,100,False
accel,T2_roll_p75,P1_long_cash_pro,12,LB36,0.2588,0.9348,0.7562,0.9268,0.0816,0.0873,-0.088,0.22,39,4.68,100,True
accel,T2_roll_p75,P1_long_cash_counter,12,LB36,0.6957,0.4616,0.6229,0.2453,0.0666,0.1442,-0.2714,0.45,39,4.68,100,True
accel,T2_roll_p75,P2_signal_strength_pro,12,LB36,0.6028,1.0804,1.7502,0.7844,0.0914,0.0846,-0.1165,0.65,99,11.88,100,True
accel,T2_roll_p75,P2_signal_strength_counter,12,LB36,0.6003,0.6423,0.8795,0.4351,0.0568,0.0884,-0.1305,0.65,99,11.88,100,True
accel,T2_roll_p75,P3_long_short_pro,12,LB36,-0.4491,0.0878,0.1512,0.0294,0.015,0.1713,-0.5113,0.49,39,4.68,100,False
accel,T2_roll_p75,P3_long_short_counter,12,LB36,0.4491,-0.0878,-0.1534,-0.0266,-0.015,0.1713,-0.5645,0.51,39,4.68,100,False
accel,T3_zscore_1.0,P1_long_cash_pro,12,LB36,0.2965,0.6071,0.0,1.9667,0.017,0.028,-0.0086,0.05,10,1.2,100,True
accel,T3_zscore_1.0,P1_long_cash_counter,12,LB36,0.6643,0.7969,1.2501,0.5482,0.1312,0.1646,-0.2393,0.62,10,1.2,100,True
accel,T3_zscore_1.0,P2_signal_strength_pro,12,LB36,0.6028,1.0804,1.7502,0.7844,0.0914,0.0846,-0.1165,0.65,99,11.88,100,True
accel,T3_zscore_1.0,P2_signal_strength_counter,12,LB36,0.6003,0.6423,0.8795,0.4351,0.0568,0.0884,-0.1305,0.65,99,11.88,100,True
accel,T3_zscore_1.0,P3_long_short_pro,12,LB36,-0.4833,-0.6793,-1.176,-0.1648,-0.1142,0.1681,-0.6927,0.37,10,1.2,100,False
accel,T3_zscore_1.0,P3_long_short_counter,12,LB36,0.4833,0.6793,1.1181,0.4772,0.1142,0.1681,-0.2393,0.63,10,1.2,100,True
accel,T3_zscore_neg_1.0,P1_long_cash_pro,12,LB36,0.202,-0.4582,-0.2601,-0.115,-0.0196,0.0427,-0.1701,0.05,14,1.68,100,False
accel,T3_zscore_neg_1.0,P1_long_cash_counter,12,LB36,0.7048,1.0581,1.5513,0.701,0.1677,0.1585,-0.2393,0.62,14,1.68,100,True
accel,T3_zscore_neg_1.0,P2_signal_strength_pro,12,LB36,0.6028,1.0804,1.7502,0.7844,0.0914,0.0846,-0.1165,0.65,99,11.88,100,True
accel,T3_zscore_neg_1.0,P2_signal_strength_counter,12,LB36,0.6003,0.6423,0.8795,0.4351,0.0568,0.0884,-0.1305,0.65,99,11.88,100,True
accel,T3_zscore_neg_1.0,P3_long_short_pro,12,LB36,-0.574,-1.1528,-1.9815,-0.2267,-0.1873,0.1625,-0.8262,0.34,14,1.68,100,False
accel,T3_zscore_neg_1.0,P3_long_short_counter,12,LB36,0.574,1.1528,1.7679,0.7827,0.1873,0.1625,-0.2393,0.66,14,1.68,100,True
accel,T3_zscore_1.5,P1_long_cash_pro,12,LB36,0.0903,0.5825,0.0,1.8841,0.0163,0.028,-0.0086,0.04,8,0.96,100,True
accel,T3_zscore_1.5,P1_long_cash_counter,12,LB36,0.7342,0.8014,1.2569,0.5512,0.1319,0.1646,-0.2393,0.63,8,0.96,100,True
accel,T3_zscore_1.5,P2_signal_strength_pro,12,LB36,0.6028,1.0804,1.7502,0.7844,0.0914,0.0846,-0.1165,0.65,99,11.88,100,True
accel,T3_zscore_1.5,P2_signal_strength_counter,12,LB36,0.6003,0.6423,0.8795,0.4351,0.0568,0.0884,-0.1305,0.65,99,11.88,100,True
accel,T3_zscore_1.5,P3_long_short_pro,12,LB36,-0.6804,-0.6881,-1.1869,-0.1669,-0.1156,0.168,-0.6927,0.36,8,0.96,100,False
accel,T3_zscore_1.5,P3_long_short_counter,12,LB36,0.6804,0.6881,1.1402,0.4832,0.1156,0.168,-0.2393,0.64,8,0.96,100,True
accel,T3_zscore_neg_1.5,P1_long_cash_pro,12,LB36,0.0778,-0.1259,-0.0379,-0.0465,-0.0034,0.0268,-0.0725,0.05,10,1.2,100,False
accel,T3_zscore_neg_1.5,P1_long_cash_counter,12,LB36,0.7512,0.9275,1.4088,0.6334,0.1515,0.1634,-0.2393,0.62,10,1.2,100,True
accel,T3_zscore_neg_1.5,P2_signal_strength_pro,12,LB36,0.6028,1.0804,1.7502,0.7844,0.0914,0.0846,-0.1165,0.65,99,11.88,100,True
accel,T3_zscore_neg_1.5,P2_signal_strength_counter,12,LB36,0.6003,0.6423,0.8795,0.4351,0.0568,0.0884,-0.1305,0.65,99,11.88,100,True
accel,T3_zscore_neg_1.5,P3_long_short_pro,12,LB36,-0.6751,-0.9371,-1.6405,-0.2006,-0.1549,0.1653,-0.7723,0.36,10,1.2,100,False
accel,T3_zscore_neg_1.5,P3_long_short_counter,12,LB36,0.6751,0.9371,1.4569,0.6474,0.1549,0.1653,-0.2393,0.64,10,1.2,100,True
accel,T2_roll_p25,P1_long_cash_pro,12,LB60,0.5157,1.171,1.4552,1.2331,0.1597,0.1363,-0.1295,0.53,42,5.04,100,True
accel,T2_roll_p25,P1_long_cash_counter,12,LB60,0.5256,-0.1239,-0.1211,-0.0458,-0.0115,0.0927,-0.2509,0.14,42,5.04,100,False
accel,T2_roll_p25,P2_signal_strength_pro,12,LB60,0.5935,1.0992,1.7744,0.8265,0.0963,0.0876,-0.1165,0.66,99,11.88,100,True
accel,T2_roll_p25,P2_signal_strength_counter,12,LB60,0.5363,0.6174,0.8399,0.3975,0.0519,0.084,-0.1305,0.65,99,11.88,100,True
accel,T2_roll_p25,P3_long_short_pro,12,LB60,0.1188,1.0439,1.5736,0.7252,0.1712,0.164,-0.236,0.65,42,5.04,100,True
accel,T2_roll_p25,P3_long_short_counter,12,LB60,-0.1188,-1.0439,-1.8422,-0.2153,-0.1712,0.164,-0.795,0.35,42,5.04,100,False
accel,T2_roll_p75,P1_long_cash_pro,12,LB60,0.2924,0.8994,0.7314,0.8875,0.0781,0.0869,-0.088,0.22,41,4.92,100,True
accel,T2_roll_p75,P1_long_cash_counter,12,LB60,0.6716,0.4847,0.6539,0.2581,0.07,0.1445,-0.2714,0.45,41,4.92,100,True
accel,T2_roll_p75,P2_signal_strength_pro,12,LB60,0.5935,1.0992,1.7744,0.8265,0.0963,0.0876,-0.1165,0.66,99,11.88,100,True
accel,T2_roll_p75,P2_signal_strength_counter,12,LB60,0.5363,0.6174,0.8399,0.3975,0.0519,0.084,-0.1305,0.65,99,11.88,100,True
accel,T2_roll_p75,P3_long_short_pro,12,LB60,-0.4241,0.0474,0.0828,0.0163,0.0081,0.1713,-0.4981,0.49,41,4.92,100,False
accel,T2_roll_p75,P3_long_short_counter,12,LB60,0.4241,-0.0474,-0.0813,-0.0147,-0.0081,0.1713,-0.5523,0.51,41,4.92,100,False
accel,T3_zscore_1.0,P1_long_cash_pro,12,LB60,0.2346,0.7044,0.0,2.6283,0.0227,0.0322,-0.0086,0.06,12,1.44,100,True
accel,T3_zscore_1.0,P1_long_cash_counter,12,LB60,0.6918,0.7643,1.1956,0.5243,0.1255,0.1641,-0.2393,0.61,12,1.44,100,True
accel,T3_zscore_1.0,P2_signal_strength_pro,12,LB60,0.5935,1.0992,1.7744,0.8265,0.0963,0.0876,-0.1165,0.66,99,11.88,100,True
accel,T3_zscore_1.0,P2_signal_strength_counter,12,LB60,0.5363,0.6174,0.8399,0.3975,0.0519,0.084,-0.1305,0.65,99,11.88,100,True
accel,T3_zscore_1.0,P3_long_short_pro,12,LB60,-0.5414,-0.609,-1.0504,-0.1552,-0.1027,0.1687,-0.662,0.38,12,1.44,100,False
accel,T3_zscore_1.0,P3_long_short_counter,12,LB60,0.5414,0.609,1.0194,0.4294,0.1027,0.1687,-0.2393,0.62,12,1.44,100,True
accel,T3_zscore_neg_1.0,P1_long_cash_pro,12,LB60,0.181,0.0387,0.0247,0.0156,0.0023,0.0586,-0.146,0.05,14,1.68,100,False
accel,T3_zscore_neg_1.0,P1_long_cash_counter,12,LB60,0.7148,0.9393,1.3676,0.6098,0.1459,0.1553,-0.2393,0.62,14,1.68,100,True
accel,T3_zscore_neg_1.0,P2_signal_strength_pro,12,LB60,0.5935,1.0992,1.7744,0.8265,0.0963,0.0876,-0.1165,0.66,99,11.88,100,True
accel,T3_zscore_neg_1.0,P2_signal_strength_counter,12,LB60,0.5363,0.6174,0.8399,0.3975,0.0519,0.084,-0.1305,0.65,99,11.88,100,True
accel,T3_zscore_neg_1.0,P3_long_short_pro,12,LB60,-0.5864,-0.8644,-1.6096,-0.1916,-0.1436,0.1662,-0.7496,0.35,14,1.68,100,False
accel,T3_zscore_neg_1.0,P3_long_short_counter,12,LB60,0.5864,0.8644,1.2466,0.6003,0.1436,0.1662,-0.2393,0.65,14,1.68,100,True
accel,T3_zscore_1.5,P1_long_cash_pro,12,LB60,-0.0937,0.5825,0.0,1.8841,0.0163,0.028,-0.0086,0.04,8,0.96,100,True
accel,T3_zscore_1.5,P1_long_cash_counter,12,LB60,0.8139,0.8014,1.2569,0.5512,0.1319,0.1646,-0.2393,0.63,8,0.96,100,True
accel,T3_zscore_1.5,P2_signal_strength_pro,12,LB60,0.5935,1.0992,1.7744,0.8265,0.0963,0.0876,-0.1165,0.66,99,11.88,100,True
accel,T3_zscore_1.5,P2_signal_strength_counter,12,LB60,0.5363,0.6174,0.8399,0.3975,0.0519,0.084,-0.1305,0.65,99,11.88,100,True
accel,T3_zscore_1.5,P3_long_short_pro,12,LB60,-0.7988,-0.6881,-1.1869,-0.1669,-0.1156,0.168,-0.6927,0.36,8,0.96,100,False
accel,T3_zscore_1.5,P3_long_short_counter,12,LB60,0.7988,0.6881,1.1402,0.4832,0.1156,0.168,-0.2393,0.64,8,0.96,100,True
accel,T3_zscore_neg_1.5,P1_long_cash_pro,12,LB60,-0.006,-0.1994,-0.0588,-0.0722,-0.0052,0.0263,-0.0725,0.03,8,0.96,100,False
accel,T3_zscore_neg_1.5,P1_long_cash_counter,12,LB60,0.7818,0.9393,1.4261,0.6411,0.1534,0.1633,-0.2393,0.64,8,0.96,100,True
accel,T3_zscore_neg_1.5,P2_signal_strength_pro,12,LB60,0.5935,1.0992,1.7744,0.8265,0.0963,0.0876,-0.1165,0.66,99,11.88,100,True
accel,T3_zscore_neg_1.5,P2_signal_strength_counter,12,LB60,0.5363,0.6174,0.8399,0.3975,0.0519,0.084,-0.1305,0.65,99,11.88,100,True
accel,T3_zscore_neg_1.5,P3_long_short_pro,12,LB60,-0.7363,-0.9614,-1.6659,-0.2036,-0.1586,0.165,-0.7793,0.34,8,0.96,100,False
accel,T3_zscore_neg_1.5,P3_long_short_counter,12,LB60,0.7363,0.9614,1.4955,0.663,0.1586,0.165,-0.2393,0.66,8,0.96,100,True
accel,T2_roll_p25,P1_long_cash_pro,12,LB120,0.3082,1.171,1.4552,1.2331,0.1597,0.1363,-0.1295,0.53,42,5.04,100,True
accel,T2_roll_p25,P1_long_cash_counter,12,LB120,0.7284,-0.1239,-0.1211,-0.0458,-0.0115,0.0927,-0.2509,0.14,42,5.04,100,False
accel,T2_roll_p25,P2_signal_strength_pro,12,LB120,0.5,1.0146,1.6405,0.7704,0.0898,0.0885,-0.1165,0.66,99,11.88,100,True
accel,T2_roll_p25,P2_signal_strength_counter,12,LB120,0.3176,0.7203,1.0545,0.4477,0.0584,0.0811,-0.1305,0.66,99,11.88,100,True
accel,T2_roll_p25,P3_long_short_pro,12,LB120,-0.2754,1.0439,1.5736,0.7252,0.1712,0.164,-0.236,0.65,42,5.04,100,True
accel,T2_roll_p25,P3_long_short_counter,12,LB120,0.2754,-1.0439,-1.8422,-0.2153,-0.1712,0.164,-0.795,0.35,42,5.04,100,False
accel,T2_roll_p75,P1_long_cash_pro,12,LB120,0.31,1.0047,0.8009,0.9755,0.0902,0.0898,-0.0924,0.24,37,4.44,100,True
accel,T2_roll_p75,P1_long_cash_counter,12,LB120,0.658,0.4068,0.5473,0.2565,0.058,0.1426,-0.2261,0.43,37,4.44,100,True
accel,T2_roll_p75,P2_signal_strength_pro,12,LB120,0.5,1.0146,1.6405,0.7704,0.0898,0.0885,-0.1165,0.66,99,11.88,100,True
accel,T2_roll_p75,P2_signal_strength_counter,12,LB120,0.3176,0.7203,1.0545,0.4477,0.0584,0.0811,-0.1305,0.66,99,11.88,100,True
accel,T2_roll_p75,P3_long_short_pro,12,LB120,-0.4386,0.1882,0.3191,0.0916,0.0322,0.1711,-0.3513,0.51,37,4.44,100,False
accel,T2_roll_p75,P3_long_short_counter,12,LB120,0.4386,-0.1882,-0.3326,-0.0614,-0.0322,0.1711,-0.5245,0.49,37,4.44,100,False
accel,T3_zscore_1.0,P1_long_cash_pro,12,LB120,0.095,0.4257,0.2492,0.3361,0.0127,0.0299,-0.0379,0.04,10,1.2,100,True
accel,T3_zscore_1.0,P1_long_cash_counter,12,LB120,0.7462,0.8258,1.2741,0.6266,0.1354,0.164,-0.2161,0.63,10,1.2,100,True
accel,T3_zscore_1.0,P2_signal_strength_pro,12,LB120,0.5,1.0146,1.6405,0.7704,0.0898,0.0885,-0.1165,0.66,99,11.88,100,True
accel,T3_zscore_1.0,P2_signal_strength_counter,12,LB120,0.3176,0.7203,1.0545,0.4477,0.0584,0.0811,-0.1305,0.66,99,11.88,100,True
accel,T3_zscore_1.0,P3_long_short_pro,12,LB120,-0.6608,-0.7321,-1.2684,-0.1727,-0.1227,0.1676,-0.7103,0.35,10,1.2,100,False
accel,T3_zscore_1.0,P3_long_short_counter,12,LB120,0.6608,0.7321,1.1962,0.606,0.1227,0.1676,-0.2025,0.65,10,1.2,100,True
accel,T3_zscore_neg_1.0,P1_long_cash_pro,12,LB120,0.1021,-0.1169,-0.0873,-0.0522,-0.0076,0.0652,-0.146,0.05,16,1.92,100,False
accel,T3_zscore_neg_1.0,P1_long_cash_counter,12,LB120,0.7462,1.0262,1.4841,0.9116,0.1558,0.1518,-0.1709,0.62,16,1.92,100,True
accel,T3_zscore_neg_1.0,P2_signal_strength_pro,12,LB120,0.5,1.0146,1.6405,0.7704,0.0898,0.0885,-0.1165,0.66,99,11.88,100,True
accel,T3_zscore_neg_1.0,P2_signal_strength_counter,12,LB120,0.3176,0.7203,1.0545,0.4477,0.0584,0.0811,-0.1305,0.66,99,11.88,100,True
accel,T3_zscore_neg_1.0,P3_long_short_pro,12,LB120,-0.6526,-0.9927,-1.8085,-0.2074,-0.1634,0.1646,-0.7878,0.34,16,1.92,100,False
accel,T3_zscore_neg_1.0,P3_long_short_counter,12,LB120,0.6526,0.9927,1.4325,0.6925,0.1634,0.1646,-0.236,0.66,16,1.92,100,True
accel,T3_zscore_1.5,P1_long_cash_pro,12,LB120,-0.1825,0.5609,0.0,1.8124,0.0157,0.0279,-0.0086,0.03,6,0.72,100,True
accel,T3_zscore_1.5,P1_long_cash_counter,12,LB120,0.8369,0.8054,1.2628,0.5538,0.1325,0.1645,-0.2393,0.64,6,0.72,100,True
accel,T3_zscore_1.5,P2_signal_strength_pro,12,LB120,0.5,1.0146,1.6405,0.7704,0.0898,0.0885,-0.1165,0.66,99,11.88,100,True
accel,T3_zscore_1.5,P2_signal_strength_counter,12,LB120,0.3176,0.7203,1.0545,0.4477,0.0584,0.0811,-0.1305,0.66,99,11.88,100,True
accel,T3_zscore_1.5,P3_long_short_pro,12,LB120,-0.8547,-0.6958,-1.1957,-0.1687,-0.1168,0.1679,-0.6927,0.35,6,0.72,100,False
accel,T3_zscore_1.5,P3_long_short_counter,12,LB120,0.8547,0.6958,1.1641,0.4883,0.1168,0.1679,-0.2393,0.65,6,0.72,100,True
accel,T3_zscore_neg_1.5,P1_long_cash_pro,12,LB120,0.0845,-0.0994,0.0,-0.0377,-0.0024,0.0242,-0.0638,0.03,6,0.72,100,False
accel,T3_zscore_neg_1.5,P1_long_cash_counter,12,LB120,0.7396,0.9188,1.4178,0.6293,0.1506,0.1639,-0.2393,0.64,6,0.72,100,True
accel,T3_zscore_neg_1.5,P2_signal_strength_pro,12,LB120,0.5,1.0146,1.6405,0.7704,0.0898,0.0885,-0.1165,0.66,99,11.88,100,True
accel,T3_zscore_neg_1.5,P2_signal_strength_counter,12,LB120,0.3176,0.7203,1.0545,0.4477,0.0584,0.0811,-0.1305,0.66,99,11.88,100,True
accel,T3_zscore_neg_1.5,P3_long_short_pro,12,LB120,-0.679,-0.9245,-1.5999,-0.198,-0.153,0.1655,-0.7727,0.35,6,0.72,100,False
accel,T3_zscore_neg_1.5,P3_long_short_counter,12,LB120,0.679,0.9245,1.4563,0.6394,0.153,0.1655,-0.2393,0.65,6,0.72,100,True
contraction,T1_fixed_p25,P1_long_cash_pro,1,LB_NA,0.2766,0.6672,0.596,0.4191,0.0544,0.0816,-0.1299,0.23,6,0.72,100,True
contraction,T1_fixed_p25,P1_long_cash_counter,1,LB_NA,0.6824,0.6363,0.8408,0.4821,0.0938,0.1473,-0.1945,0.44,6,0.72,100,True
contraction,T1_fixed_p25,P3_long_short_pro,1,LB_NA,-0.4364,-0.2301,-0.389,-0.0702,-0.0393,0.1709,-0.5601,0.47,6,0.72,100,False
contraction,T1_fixed_p25,P3_long_short_counter,1,LB_NA,0.4364,0.2301,0.4075,0.1004,0.0393,0.1709,-0.3917,0.53,6,0.72,100,False
contraction,T1_fixed_p50,P1_long_cash_pro,1,LB_NA,0.2766,0.6672,0.596,0.4191,0.0544,0.0816,-0.1299,0.23,6,0.72,100,True
contraction,T1_fixed_p50,P1_long_cash_counter,1,LB_NA,0.6824,0.6363,0.8408,0.4821,0.0938,0.1473,-0.1945,0.44,6,0.72,100,True
contraction,T1_fixed_p50,P3_long_short_pro,1,LB_NA,-0.4364,-0.2301,-0.389,-0.0702,-0.0393,0.1709,-0.5601,0.47,6,0.72,100,False
contraction,T1_fixed_p50,P3_long_short_counter,1,LB_NA,0.4364,0.2301,0.4075,0.1004,0.0393,0.1709,-0.3917,0.53,6,0.72,100,False
contraction,T1_fixed_p75,P1_long_cash_pro,1,LB_NA,0.2766,0.6672,0.596,0.4191,0.0544,0.0816,-0.1299,0.23,6,0.72,100,True
contraction,T1_fixed_p75,P1_long_cash_counter,1,LB_NA,0.6824,0.6363,0.8408,0.4821,0.0938,0.1473,-0.1945,0.44,6,0.72,100,True
contraction,T1_fixed_p75,P3_long_short_pro,1,LB_NA,-0.4364,-0.2301,-0.389,-0.0702,-0.0393,0.1709,-0.5601,0.47,6,0.72,100,False
contraction,T1_fixed_p75,P3_long_short_counter,1,LB_NA,0.4364,0.2301,0.4075,0.1004,0.0393,0.1709,-0.3917,0.53,6,0.72,100,False
contraction,T2_roll_p25,P1_long_cash_pro,1,LB36,0.2172,0.6672,0.596,0.4191,0.0544,0.0816,-0.1299,0.23,6,0.72,100,True
contraction,T2_roll_p25,P1_long_cash_counter,1,LB36,0.7137,0.6363,0.8408,0.4821,0.0938,0.1473,-0.1945,0.44,6,0.72,100,True
contraction,T2_roll_p25,P2_signal_strength_pro,1,LB36,0.3765,0.8619,0.977,0.687,0.0892,0.1035,-0.1299,0.377,5,0.98,61,True
contraction,T2_roll_p25,P2_signal_strength_counter,1,LB36,1.2629,0.4443,0.5677,0.4179,0.0541,0.1218,-0.1295,0.2787,5,0.98,61,True
contraction,T2_roll_p25,P3_long_short_pro,1,LB36,-0.5102,-0.2301,-0.389,-0.0702,-0.0393,0.1709,-0.5601,0.47,6,0.72,100,False
contraction,T2_roll_p25,P3_long_short_counter,1,LB36,0.5102,0.2301,0.4075,0.1004,0.0393,0.1709,-0.3917,0.53,6,0.72,100,False
contraction,T2_roll_p75,P1_long_cash_pro,1,LB36,0.1107,0.2683,0.1318,0.2098,0.0111,0.0412,-0.0527,0.06,2,0.24,100,False
