signal,threshold,strategy,lead_months,oos_sharpe,annual_turnover,max_drawdown,oos_ann_return,valid,point_role
S7_mom6m,T2_roll_p50,P2_signal_strength_counter,3,0.6827,0.82,-7.55,4.25,True,valid
S7_mom6m,T2_roll_p50,P3_long_short_pro,3,0.1903,3.5,-24.13,2.53,True,valid
S7_mom6m,T2_roll_p50,P3_long_short_counter,3,-0.1903,3.5,-45.26,-2.53,False,invalid
S7_mom6m,T2_roll_p75,P1_long_cash_pro,3,0.7726,1.5,-4.14,4.88,True,valid
S7_mom6m,T2_roll_p75,P1_long_cash_counter,3,0.4158,1.5,-17.58,4.81,True,valid
S7_mom6m,T2_roll_p75,P2_signal_strength_pro,3,0.69,0.82,-7.55,5.43,True,valid
S7_mom6m,T2_roll_p75,P2_signal_strength_counter,3,0.6827,0.82,-7.55,4.25,True,valid
S7_mom6m,T2_roll_p75,P3_long_short_pro,3,0.0052,3.0,-28.47,0.07,True,valid
S7_mom6m,T2_roll_p75,P3_long_short_counter,3,-0.0052,3.0,-35.7,-0.07,False,invalid
S7_mom6m,T3_zscore_1.0,P1_long_cash_pro,3,0.5328,0.79,-1.23,2.04,True,valid
S7_mom6m,T3_zscore_1.0,P1_long_cash_counter,3,0.6092,0.79,-13.29,7.65,True,valid
S7_mom6m,T3_zscore_1.0,P2_signal_strength_pro,3,0.69,0.82,-7.55,5.43,True,valid
S7_mom6m,T3_zscore_1.0,P2_signal_strength_counter,3,0.6827,0.82,-7.55,4.25,True,valid
S7_mom6m,T3_zscore_1.0,P3_long_short_pro,3,-0.4242,1.57,-41.59,-5.61,False,invalid
S7_mom6m,T3_zscore_1.0,P3_long_short_counter,3,0.4242,1.57,-13.95,5.61,True,valid
S7_mom6m,T3_zscore_neg_1.0,P1_long_cash_pro,3,0.8184,0.43,-4.5,4.07,True,valid
S7_mom6m,T3_zscore_neg_1.0,P1_long_cash_counter,3,0.4601,0.43,-14.16,5.61,True,valid
S7_mom6m,T3_zscore_neg_1.0,P2_signal_strength_pro,3,0.69,0.82,-7.55,5.43,True,valid
S7_mom6m,T3_zscore_neg_1.0,P2_signal_strength_counter,3,0.6827,0.82,-7.55,4.25,True,valid
S7_mom6m,T3_zscore_neg_1.0,P3_long_short_pro,3,-0.1152,0.86,-36.56,-1.53,False,invalid
S7_mom6m,T3_zscore_neg_1.0,P3_long_short_counter,3,0.1152,0.86,-34.9,1.53,True,valid
S7_mom6m,T3_zscore_1.5,P1_long_cash_pro,3,0.3927,0.36,-1.23,1.3,True,valid
S7_mom6m,T3_zscore_1.5,P1_long_cash_counter,3,0.6618,0.36,-13.29,8.38,True,valid
S7_mom6m,T3_zscore_1.5,P2_signal_strength_pro,3,0.69,0.82,-7.55,5.43,True,valid
S7_mom6m,T3_zscore_1.5,P2_signal_strength_counter,3,0.6827,0.82,-7.55,4.25,True,valid
S7_mom6m,T3_zscore_1.5,P3_long_short_pro,3,-0.5377,0.71,-41.59,-7.08,False,invalid
S7_mom6m,T3_zscore_1.5,P3_long_short_counter,3,0.5377,0.71,-13.95,7.08,True,valid
S7_mom6m,T3_zscore_neg_1.5,P1_long_cash_pro,3,0.2938,0.29,-4.5,1.0,True,valid
S7_mom6m,T3_zscore_neg_1.5,P1_long_cash_counter,3,0.6879,0.29,-13.29,8.69,True,valid
S7_mom6m,T3_zscore_neg_1.5,P2_signal_strength_pro,3,0.69,0.82,-7.55,5.43,True,valid
S7_mom6m,T3_zscore_neg_1.5,P2_signal_strength_counter,3,0.6827,0.82,-7.55,4.25,True,valid
S7_mom6m,T3_zscore_neg_1.5,P3_long_short_pro,3,-0.5857,0.57,-44.06,-7.69,False,invalid
S7_mom6m,T3_zscore_neg_1.5,P3_long_short_counter,3,0.5857,0.57,-16.46,7.69,True,valid
S7_mom6m,T3_zscore_2.0,P1_long_cash_pro,3,0.3192,0.07,-1.23,1.04,True,valid
S7_mom6m,T3_zscore_2.0,P1_long_cash_counter,3,0.6825,0.07,-13.29,8.65,True,valid
S7_mom6m,T3_zscore_2.0,P2_signal_strength_pro,3,0.69,0.82,-7.55,5.43,True,valid
S7_mom6m,T3_zscore_2.0,P2_signal_strength_counter,3,0.6827,0.82,-7.55,4.25,True,valid
S7_mom6m,T3_zscore_2.0,P3_long_short_pro,3,-0.5792,0.14,-43.72,-7.61,False,invalid
S7_mom6m,T3_zscore_2.0,P3_long_short_counter,3,0.5792,0.14,-13.29,7.61,True,valid
S7_mom6m,T3_zscore_neg_2.0,P1_long_cash_pro,3,0.2938,0.36,-4.5,1.0,True,valid
S7_mom6m,T3_zscore_neg_2.0,P1_long_cash_counter,3,0.6879,0.36,-13.29,8.69,True,valid
S7_mom6m,T3_zscore_neg_2.0,P2_signal_strength_pro,3,0.69,0.82,-7.55,5.43,True,valid
S7_mom6m,T3_zscore_neg_2.0,P2_signal_strength_counter,3,0.6827,0.82,-7.55,4.25,True,valid
S7_mom6m,T3_zscore_neg_2.0,P3_long_short_pro,3,-0.5857,0.71,-44.06,-7.69,False,invalid
S7_mom6m,T3_zscore_neg_2.0,P3_long_short_counter,3,0.5857,0.71,-16.46,7.69,True,valid
S7_mom6m,T1_fixed_p25,P1_long_cash_pro,6,0.8334,1.04,-12.84,7.81,True,valid
S7_mom6m,T1_fixed_p25,P1_long_cash_counter,6,0.2046,1.04,-14.83,1.88,True,valid
S7_mom6m,T1_fixed_p25,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T1_fixed_p25,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T1_fixed_p25,P3_long_short_pro,6,0.4488,2.07,-26.03,5.93,True,valid
S7_mom6m,T1_fixed_p25,P3_long_short_counter,6,-0.4488,2.07,-41.61,-5.93,False,invalid
S7_mom6m,T1_fixed_p50,P1_long_cash_pro,6,0.8721,1.68,-7.4,6.3,True,valid
S7_mom6m,T1_fixed_p50,P1_long_cash_counter,6,0.3075,1.68,-18.66,3.38,True,valid
S7_mom6m,T1_fixed_p50,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T1_fixed_p50,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T1_fixed_p50,P3_long_short_pro,6,0.2198,3.36,-26.03,2.92,True,valid
S7_mom6m,T1_fixed_p50,P3_long_short_counter,6,-0.2198,3.36,-36.62,-2.92,False,invalid
S7_mom6m,T1_fixed_p75,P1_long_cash_pro,6,0.9053,1.71,-1.35,5.19,True,valid
S7_mom6m,T1_fixed_p75,P1_long_cash_counter,6,0.3791,1.71,-20.52,4.5,True,valid
S7_mom6m,T1_fixed_p75,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T1_fixed_p75,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T1_fixed_p75,P3_long_short_pro,6,0.0521,3.43,-27.59,0.69,True,valid
S7_mom6m,T1_fixed_p75,P3_long_short_counter,6,-0.0521,3.43,-40.54,-0.69,False,invalid
S7_mom6m,T2_roll_p25,P1_long_cash_pro,6,0.701,0.75,-13.0,7.99,True,valid
S7_mom6m,T2_roll_p25,P1_long_cash_counter,6,0.2615,0.75,-12.34,1.69,True,valid
S7_mom6m,T2_roll_p25,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T2_roll_p25,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T2_roll_p25,P3_long_short_pro,6,0.4776,1.5,-14.86,6.3,True,valid
S7_mom6m,T2_roll_p25,P3_long_short_counter,6,-0.4776,1.5,-39.61,-6.3,False,invalid
S7_mom6m,T2_roll_p50,P1_long_cash_pro,6,0.8453,1.75,-7.4,6.76,True,valid
S7_mom6m,T2_roll_p50,P1_long_cash_counter,6,0.2799,1.75,-16.73,2.92,True,valid
S7_mom6m,T2_roll_p50,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T2_roll_p50,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T2_roll_p50,P3_long_short_pro,6,0.2896,3.5,-26.03,3.84,True,valid
S7_mom6m,T2_roll_p50,P3_long_short_counter,6,-0.2896,3.5,-33.63,-3.84,False,invalid
S7_mom6m,T2_roll_p75,P1_long_cash_pro,6,1.0368,1.43,-2.67,6.76,True,coarse_top5
S7_mom6m,T2_roll_p75,P1_long_cash_counter,6,0.2561,1.43,-20.52,2.92,True,valid
S7_mom6m,T2_roll_p75,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T2_roll_p75,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T2_roll_p75,P3_long_short_pro,6,0.289,2.86,-26.03,3.84,True,valid
S7_mom6m,T2_roll_p75,P3_long_short_counter,6,-0.289,2.86,-40.54,-3.84,False,invalid
S7_mom6m,T3_zscore_1.0,P1_long_cash_pro,6,0.7828,0.79,-0.54,1.7,True,valid
S7_mom6m,T3_zscore_1.0,P1_long_cash_counter,6,0.6178,0.79,-13.29,7.99,True,valid
S7_mom6m,T3_zscore_1.0,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T3_zscore_1.0,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T3_zscore_1.0,P3_long_short_pro,6,-0.4767,1.57,-45.22,-6.29,False,invalid
S7_mom6m,T3_zscore_1.0,P3_long_short_counter,6,0.4767,1.57,-13.29,6.29,True,valid
S7_mom6m,T3_zscore_neg_1.0,P1_long_cash_pro,6,0.1385,0.43,-10.85,0.82,True,valid
S7_mom6m,T3_zscore_neg_1.0,P1_long_cash_counter,6,0.7612,0.43,-12.84,8.86,True,valid
S7_mom6m,T3_zscore_neg_1.0,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T3_zscore_neg_1.0,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T3_zscore_neg_1.0,P3_long_short_pro,6,-0.6131,0.86,-45.41,-8.04,False,invalid
S7_mom6m,T3_zscore_neg_1.0,P3_long_short_counter,6,0.6131,0.86,-12.84,8.04,True,valid
S7_mom6m,T3_zscore_1.5,P1_long_cash_pro,6,0.4513,0.36,-0.54,0.49,True,valid
S7_mom6m,T3_zscore_1.5,P1_long_cash_counter,6,0.707,0.36,-13.29,9.19,True,valid
S7_mom6m,T3_zscore_1.5,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T3_zscore_1.5,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T3_zscore_1.5,P3_long_short_pro,6,-0.6656,0.71,-47.9,-8.71,False,invalid
S7_mom6m,T3_zscore_1.5,P3_long_short_counter,6,0.6656,0.71,-13.29,8.71,True,valid
S7_mom6m,T3_zscore_neg_1.5,P1_long_cash_pro,6,0.0498,0.29,-4.98,0.18,True,valid
S7_mom6m,T3_zscore_neg_1.5,P1_long_cash_counter,6,0.7594,0.29,-13.29,9.5,True,valid
S7_mom6m,T3_zscore_neg_1.5,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T3_zscore_neg_1.5,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T3_zscore_neg_1.5,P3_long_short_pro,6,-0.7147,0.57,-50.09,-9.32,False,invalid
S7_mom6m,T3_zscore_neg_1.5,P3_long_short_counter,6,0.7147,0.57,-13.29,9.32,True,valid
S7_mom6m,T3_zscore_2.0,P1_long_cash_pro,6,0.2491,0.07,-0.54,0.17,True,valid
S7_mom6m,T3_zscore_2.0,P1_long_cash_counter,6,0.7308,0.07,-13.29,9.51,True,valid
S7_mom6m,T3_zscore_2.0,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T3_zscore_2.0,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T3_zscore_2.0,P3_long_short_pro,6,-0.7157,0.14,-50.15,-9.33,False,invalid
S7_mom6m,T3_zscore_2.0,P3_long_short_counter,6,0.7157,0.14,-13.29,9.33,True,valid
S7_mom6m,T3_zscore_neg_2.0,P1_long_cash_pro,6,0.0498,0.36,-4.98,0.18,True,valid
S7_mom6m,T3_zscore_neg_2.0,P1_long_cash_counter,6,0.7594,0.36,-13.29,9.5,True,valid
S7_mom6m,T3_zscore_neg_2.0,P2_signal_strength_pro,6,0.8343,0.81,-8.0,6.24,True,valid
S7_mom6m,T3_zscore_neg_2.0,P2_signal_strength_counter,6,0.5385,0.81,-8.19,3.45,True,valid
S7_mom6m,T3_zscore_neg_2.0,P3_long_short_pro,6,-0.7147,0.71,-50.09,-9.32,False,invalid
S7_mom6m,T3_zscore_neg_2.0,P3_long_short_counter,6,0.7147,0.71,-13.29,9.32,True,valid
S8_accel,T1_fixed_p25,P1_long_cash_pro,0,0.2777,6.25,-13.49,2.79,True,valid
S8_accel,T1_fixed_p25,P1_long_cash_counter,0,0.8123,6.25,-6.53,6.9,True,valid
S8_accel,T1_fixed_p25,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T1_fixed_p25,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T1_fixed_p25,P3_long_short_pro,0,-0.3098,12.5,-43.29,-4.11,False,invalid
S8_accel,T1_fixed_p25,P3_long_short_counter,0,0.3098,12.5,-17.59,4.11,True,valid
S8_accel,T1_fixed_p50,P1_long_cash_pro,0,0.5057,7.89,-8.95,3.9,True,valid
S8_accel,T1_fixed_p50,P1_long_cash_counter,0,0.5421,7.89,-11.92,5.79,True,valid
S8_accel,T1_fixed_p50,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T1_fixed_p50,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T1_fixed_p50,P3_long_short_pro,0,-0.1421,15.79,-28.62,-1.89,False,invalid
S8_accel,T1_fixed_p50,P3_long_short_counter,0,0.1421,15.79,-21.32,1.89,True,valid
S8_accel,T1_fixed_p75,P1_long_cash_pro,0,0.316,5.93,-11.0,1.93,True,valid
S8_accel,T1_fixed_p75,P1_long_cash_counter,0,0.668,5.93,-11.75,7.75,True,valid
S8_accel,T1_fixed_p75,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T1_fixed_p75,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T1_fixed_p75,P3_long_short_pro,0,-0.4405,11.86,-41.53,-5.82,False,invalid
S8_accel,T1_fixed_p75,P3_long_short_counter,0,0.4405,11.86,-18.19,5.82,True,valid
S8_accel,T2_roll_p25,P1_long_cash_pro,0,0.513,4.96,-13.49,5.82,True,valid
S8_accel,T2_roll_p25,P1_long_cash_counter,0,0.5784,4.96,-7.21,3.87,True,valid
S8_accel,T2_roll_p25,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T2_roll_p25,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T2_roll_p25,P3_long_short_pro,0,0.1467,9.93,-24.08,1.95,True,valid
S8_accel,T2_roll_p25,P3_long_short_counter,0,-0.1467,9.93,-26.06,-1.95,False,invalid
S8_accel,T2_roll_p50,P1_long_cash_pro,0,0.3353,7.18,-11.11,2.76,True,valid
S8_accel,T2_roll_p50,P1_long_cash_counter,0,0.6759,7.18,-10.41,6.92,True,valid
S8_accel,T2_roll_p50,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T2_roll_p50,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T2_roll_p50,P3_long_short_pro,0,-0.3134,14.36,-39.1,-4.16,False,invalid
S8_accel,T2_roll_p50,P3_long_short_counter,0,0.3134,14.36,-21.32,4.16,True,valid
S8_accel,T2_roll_p75,P1_long_cash_pro,0,0.3622,5.14,-9.32,2.2,True,valid
S8_accel,T2_roll_p75,P1_long_cash_counter,0,0.6432,5.14,-13.39,7.49,True,valid
S8_accel,T2_roll_p75,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T2_roll_p75,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T2_roll_p75,P3_long_short_pro,0,-0.3999,10.29,-39.32,-5.29,False,invalid
S8_accel,T2_roll_p75,P3_long_short_counter,0,0.3999,10.29,-18.19,5.29,True,valid
S8_accel,T3_zscore_1.0,P1_long_cash_pro,0,0.4322,2.29,-5.74,1.77,True,valid
S8_accel,T3_zscore_1.0,P1_long_cash_counter,0,0.6353,2.29,-12.84,7.91,True,valid
S8_accel,T3_zscore_1.0,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T3_zscore_1.0,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T3_zscore_1.0,P3_long_short_pro,0,-0.465,4.57,-41.41,-6.14,False,invalid
S8_accel,T3_zscore_1.0,P3_long_short_counter,0,0.465,4.57,-14.9,6.14,True,valid
S8_accel,T3_zscore_neg_1.0,P1_long_cash_pro,0,0.6771,2.21,-1.67,3.1,True,valid
S8_accel,T3_zscore_neg_1.0,P1_long_cash_counter,0,0.5339,2.21,-13.49,6.58,True,valid
S8_accel,T3_zscore_neg_1.0,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T3_zscore_neg_1.0,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T3_zscore_neg_1.0,P3_long_short_pro,0,-0.262,4.43,-30.67,-3.48,False,invalid
S8_accel,T3_zscore_neg_1.0,P3_long_short_counter,0,0.262,4.43,-25.43,3.48,True,valid
S8_accel,T3_zscore_1.5,P1_long_cash_pro,0,0.6254,1.29,-0.22,1.82,True,valid
S8_accel,T3_zscore_1.5,P1_long_cash_counter,0,0.6152,1.29,-13.29,7.87,True,valid
S8_accel,T3_zscore_1.5,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T3_zscore_1.5,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T3_zscore_1.5,P3_long_short_pro,0,-0.4581,2.57,-37.98,-6.05,False,invalid
S8_accel,T3_zscore_1.5,P3_long_short_counter,0,0.4581,2.57,-15.81,6.05,True,valid
S8_accel,T3_zscore_neg_1.5,P1_long_cash_pro,0,0.4568,0.93,0.0,1.23,True,valid
S8_accel,T3_zscore_neg_1.5,P1_long_cash_counter,0,0.66,0.93,-13.49,8.45,True,valid
S8_accel,T3_zscore_neg_1.5,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T3_zscore_neg_1.5,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T3_zscore_neg_1.5,P3_long_short_pro,0,-0.5489,1.86,-43.02,-7.22,False,invalid
S8_accel,T3_zscore_neg_1.5,P3_long_short_counter,0,0.5489,1.86,-20.85,7.22,True,valid
S8_accel,T3_zscore_2.0,P1_long_cash_pro,0,0.3294,0.5,-0.22,0.23,True,valid
S8_accel,T3_zscore_2.0,P1_long_cash_counter,0,0.7261,0.5,-13.29,9.45,True,valid
S8_accel,T3_zscore_2.0,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T3_zscore_2.0,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T3_zscore_2.0,P3_long_short_pro,0,-0.7063,1.0,-49.73,-9.22,False,invalid
S8_accel,T3_zscore_2.0,P3_long_short_counter,0,0.7063,1.0,-13.29,9.22,True,valid
S8_accel,T3_zscore_neg_2.0,P1_long_cash_pro,0,0.4568,0.36,0.0,1.23,True,valid
S8_accel,T3_zscore_neg_2.0,P1_long_cash_counter,0,0.66,0.36,-13.49,8.45,True,valid
S8_accel,T3_zscore_neg_2.0,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T3_zscore_neg_2.0,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T3_zscore_neg_2.0,P3_long_short_pro,0,-0.5489,0.71,-43.02,-7.22,False,invalid
S8_accel,T3_zscore_neg_2.0,P3_long_short_counter,0,0.5489,0.71,-20.85,7.22,True,valid
S8_accel,T4_zero,P1_long_cash_pro,0,0.5057,7.96,-8.95,3.9,True,valid
S8_accel,T4_zero,P1_long_cash_counter,0,0.5421,7.96,-11.92,5.79,True,valid
S8_accel,T4_zero,P2_signal_strength_pro,0,0.6665,2.46,-8.08,3.66,True,valid
S8_accel,T4_zero,P2_signal_strength_counter,0,0.7415,2.46,-8.14,6.03,True,valid
S8_accel,T4_zero,P3_long_short_pro,0,-0.1421,15.93,-28.62,-1.89,False,invalid
S8_accel,T4_zero,P3_long_short_counter,0,0.1421,15.93,-21.32,1.89,True,valid
S8_accel,T1_fixed_p25,P1_long_cash_pro,1,0.5161,6.25,-10.81,5.42,True,valid
S8_accel,T1_fixed_p25,P1_long_cash_counter,1,0.5365,6.25,-11.08,4.26,True,valid
S8_accel,T1_fixed_p25,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T1_fixed_p25,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T1_fixed_p25,P3_long_short_pro,1,0.0868,12.5,-28.85,1.16,True,valid
S8_accel,T1_fixed_p25,P3_long_short_counter,1,-0.0868,12.5,-33.09,-1.16,False,invalid
S8_accel,T1_fixed_p50,P1_long_cash_pro,1,0.5663,7.82,-13.02,5.22,True,valid
S8_accel,T1_fixed_p50,P1_long_cash_counter,1,0.4745,7.82,-16.0,4.47,True,valid
S8_accel,T1_fixed_p50,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T1_fixed_p50,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T1_fixed_p50,P3_long_short_pro,1,0.0563,15.64,-34.53,0.75,True,valid
S8_accel,T1_fixed_p50,P3_long_short_counter,1,-0.0563,15.64,-35.36,-0.75,False,invalid
S8_accel,T1_fixed_p75,P1_long_cash_pro,1,0.5684,5.82,-10.46,4.35,True,valid
S8_accel,T1_fixed_p75,P1_long_cash_counter,1,0.4976,5.82,-16.0,5.33,True,valid
S8_accel,T1_fixed_p75,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T1_fixed_p75,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T1_fixed_p75,P3_long_short_pro,1,-0.0737,11.64,-36.61,-0.98,False,invalid
S8_accel,T1_fixed_p75,P3_long_short_counter,1,0.0737,11.64,-40.49,0.98,True,valid
S8_accel,T2_roll_p25,P1_long_cash_pro,1,0.5361,4.96,-12.84,6.09,True,valid
S8_accel,T2_roll_p25,P1_long_cash_counter,1,0.5402,4.96,-11.08,3.6,True,valid
S8_accel,T2_roll_p25,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T2_roll_p25,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T2_roll_p25,P3_long_short_pro,1,0.187,9.93,-20.73,2.49,True,valid
S8_accel,T2_roll_p25,P3_long_short_counter,1,-0.187,9.93,-32.2,-2.49,False,invalid
S8_accel,T2_roll_p50,P1_long_cash_pro,1,0.5441,7.18,-10.6,5.2,True,valid
S8_accel,T2_roll_p50,P1_long_cash_counter,1,0.4948,7.18,-16.0,4.48,True,valid
S8_accel,T2_roll_p50,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T2_roll_p50,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T2_roll_p50,P3_long_short_pro,1,0.0541,14.36,-29.78,0.72,True,valid
S8_accel,T2_roll_p50,P3_long_short_counter,1,-0.0541,14.36,-35.93,-0.72,False,invalid
S8_accel,T2_roll_p75,P1_long_cash_pro,1,0.7952,5.11,-6.48,5.51,True,valid
S8_accel,T2_roll_p75,P1_long_cash_counter,1,0.3726,5.11,-19.65,4.17,True,valid
S8_accel,T2_roll_p75,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T2_roll_p75,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T2_roll_p75,P3_long_short_pro,1,0.1008,10.21,-30.01,1.34,True,valid
S8_accel,T2_roll_p75,P3_long_short_counter,1,-0.1008,10.21,-44.63,-1.34,False,invalid
S8_accel,T3_zscore_1.0,P1_long_cash_pro,1,0.7699,2.29,-0.42,3.21,True,valid
S8_accel,T3_zscore_1.0,P1_long_cash_counter,1,0.5188,2.29,-16.0,6.47,True,valid
S8_accel,T3_zscore_1.0,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T3_zscore_1.0,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T3_zscore_1.0,P3_long_short_pro,1,-0.2455,4.57,-36.44,-3.26,False,invalid
S8_accel,T3_zscore_1.0,P3_long_short_counter,1,0.2455,4.57,-30.82,3.26,True,valid
S8_accel,T3_zscore_neg_1.0,P1_long_cash_pro,1,-0.1593,2.21,-11.08,-0.61,False,invalid
S8_accel,T3_zscore_neg_1.0,P1_long_cash_counter,1,0.8298,2.21,-12.84,10.29,True,valid
S8_accel,T3_zscore_neg_1.0,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T3_zscore_neg_1.0,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T3_zscore_neg_1.0,P3_long_short_pro,1,-0.8426,4.43,-56.51,-10.9,False,invalid
S8_accel,T3_zscore_neg_1.0,P3_long_short_counter,1,0.8426,4.43,-12.84,10.9,True,valid
S8_accel,T3_zscore_1.5,P1_long_cash_pro,1,0.5902,1.29,-0.42,1.88,True,valid
S8_accel,T3_zscore_1.5,P1_long_cash_counter,1,0.6132,1.29,-13.29,7.8,True,valid
S8_accel,T3_zscore_1.5,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T3_zscore_1.5,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T3_zscore_1.5,P3_long_short_pro,1,-0.4481,2.57,-36.66,-5.92,False,invalid
S8_accel,T3_zscore_1.5,P3_long_short_counter,1,0.4481,2.57,-20.47,5.92,True,valid
S8_accel,T3_zscore_neg_1.5,P1_long_cash_pro,1,0.3235,0.93,-0.22,0.21,True,valid
S8_accel,T3_zscore_neg_1.5,P1_long_cash_counter,1,0.7281,0.93,-13.29,9.48,True,valid
S8_accel,T3_zscore_neg_1.5,P2_signal_strength_pro,1,0.8649,2.47,-5.15,5.27,True,valid
S8_accel,T3_zscore_neg_1.5,P2_signal_strength_counter,1,0.5822,2.47,-8.37,4.41,True,valid
S8_accel,T3_zscore_neg_1.5,P3_long_short_pro,1,-0.7108,1.86,-49.93,-9.27,False,invalid
S8_accel,T3_zscore_neg_1.5,P3_long_short_counter,1,0.7108,1.86,-13.29,9.27,True,valid
S8_accel,T3_zscore_2.0,P1_long_cash_pro,1,0.4611,0.5,0.0,1.24,True,valid
