signal,threshold,strategy,signal_column,lookback,lead_days,oos_sharpe,max_drawdown,valid,lead_source
sox_mom6m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_mom_6m_pct,LB252,252,0.6146,-0.1441,True,pipeline
sox_mom6m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_mom_6m_pct,LB252,252,0.8017,-0.1453,True,pipeline
sox_mom12m,T1_fixed_p25,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,1,0.8842,-0.2493,True,pipeline
sox_mom12m,T1_fixed_p25,P3_long_short_pro,sox_mom_12m_pct,LB_NA,1,0.5497,-0.3536,True,pipeline
sox_mom12m,T1_fixed_p50,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,1,1.1437,-0.1033,True,pipeline
sox_mom12m,T1_fixed_p50,P3_long_short_pro,sox_mom_12m_pct,LB_NA,1,0.5278,-0.2452,True,pipeline
sox_mom12m,T1_fixed_p75,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,1,0.8189,-0.1161,True,pipeline
sox_mom12m,T1_fixed_p75,P1_long_cash_counter,sox_mom_12m_pct,LB_NA,1,0.5016,-0.2342,True,pipeline
sox_mom12m,T4_zero,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,1,1.0542,-0.1291,True,pipeline
sox_mom12m,T4_zero,P3_long_short_pro,sox_mom_12m_pct,LB_NA,1,0.6038,-0.2136,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_pro,sox_mom_12m_pct,LB63,1,0.9648,-0.2082,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_pro,sox_mom_12m_pct,LB63,1,0.8477,-0.1218,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_counter,sox_mom_12m_pct,LB63,1,0.5861,-0.1776,True,pipeline
sox_mom12m,T2_roll_p25,P3_long_short_pro,sox_mom_12m_pct,LB63,1,0.485,-0.3533,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_pro,sox_mom_12m_pct,LB63,1,0.3867,-0.1157,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_counter,sox_mom_12m_pct,LB63,1,0.7228,-0.2347,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_pro,sox_mom_12m_pct,LB63,1,0.8477,-0.1218,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_counter,sox_mom_12m_pct,LB63,1,0.5861,-0.1776,True,pipeline
sox_mom12m,T2_roll_p75,P3_long_short_counter,sox_mom_12m_pct,LB63,1,0.496,-0.2301,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB63,1,0.345,-0.1155,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB63,1,0.7428,-0.2347,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB63,1,0.8477,-0.1218,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB63,1,0.5861,-0.1776,True,pipeline
sox_mom12m,T3_zscore_1.0,P3_long_short_counter,sox_mom_12m_pct,LB63,1,0.5554,-0.2301,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB63,1,1.1521,-0.1582,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB63,1,0.8477,-0.1218,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB63,1,0.5861,-0.1776,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P3_long_short_counter,sox_mom_12m_pct,LB63,1,0.8024,-0.2517,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_pro,sox_mom_12m_pct,LB63,1,0.362,-0.1217,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB63,1,0.7463,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB63,1,0.8477,-0.1218,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB63,1,0.5861,-0.1776,True,pipeline
sox_mom12m,T3_zscore_1.5,P3_long_short_counter,sox_mom_12m_pct,LB63,1,0.613,-0.245,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_pro,sox_mom_12m_pct,LB63,1,0.3383,-0.1886,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB63,1,0.7591,-0.2804,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB63,1,0.8477,-0.1218,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB63,1,0.5861,-0.1776,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P3_long_short_counter,sox_mom_12m_pct,LB63,1,0.4383,-0.4154,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_pro,sox_mom_12m_pct,LB126,1,0.9974,-0.165,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_pro,sox_mom_12m_pct,LB126,1,1.0162,-0.0906,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_counter,sox_mom_12m_pct,LB126,1,0.486,-0.2085,True,pipeline
sox_mom12m,T2_roll_p25,P3_long_short_pro,sox_mom_12m_pct,LB126,1,0.3265,-0.3141,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_pro,sox_mom_12m_pct,LB126,1,0.6045,-0.0929,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_counter,sox_mom_12m_pct,LB126,1,0.6124,-0.245,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_pro,sox_mom_12m_pct,LB126,1,1.0162,-0.0906,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_counter,sox_mom_12m_pct,LB126,1,0.486,-0.2085,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB126,1,0.3563,-0.1179,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB126,1,0.7367,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB126,1,1.0162,-0.0906,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB126,1,0.486,-0.2085,True,pipeline
sox_mom12m,T3_zscore_1.0,P3_long_short_counter,sox_mom_12m_pct,LB126,1,0.5205,-0.245,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB126,1,1.0611,-0.2141,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB126,1,1.0162,-0.0906,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB126,1,0.486,-0.2085,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P3_long_short_counter,sox_mom_12m_pct,LB126,1,0.5089,-0.3529,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_pro,sox_mom_12m_pct,LB126,1,0.3809,-0.1229,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB126,1,0.7328,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB126,1,1.0162,-0.0906,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB126,1,0.486,-0.2085,True,pipeline
sox_mom12m,T3_zscore_1.5,P3_long_short_counter,sox_mom_12m_pct,LB126,1,0.562,-0.245,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB126,1,0.9011,-0.2975,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB126,1,1.0162,-0.0906,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB126,1,0.486,-0.2085,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P3_long_short_counter,sox_mom_12m_pct,LB126,1,0.5588,-0.4409,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_pro,sox_mom_12m_pct,LB252,1,1.3401,-0.0997,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_pro,sox_mom_12m_pct,LB252,1,1.1772,-0.0877,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_counter,sox_mom_12m_pct,LB252,1,0.415,-0.2252,True,pipeline
sox_mom12m,T2_roll_p25,P3_long_short_pro,sox_mom_12m_pct,LB252,1,0.6519,-0.1983,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_pro,sox_mom_12m_pct,LB252,1,0.6888,-0.1108,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_counter,sox_mom_12m_pct,LB252,1,0.5714,-0.245,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_pro,sox_mom_12m_pct,LB252,1,1.1772,-0.0877,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_counter,sox_mom_12m_pct,LB252,1,0.415,-0.2252,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB252,1,0.6968,-0.1027,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB252,1,0.5816,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB252,1,1.1772,-0.0877,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB252,1,0.415,-0.2252,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB252,1,1.2656,-0.0997,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB252,1,1.1772,-0.0877,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB252,1,0.415,-0.2252,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P3_long_short_counter,sox_mom_12m_pct,LB252,1,0.6347,-0.2001,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB252,1,0.8063,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB252,1,1.1772,-0.0877,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB252,1,0.415,-0.2252,True,pipeline
sox_mom12m,T3_zscore_1.5,P3_long_short_counter,sox_mom_12m_pct,LB252,1,0.7145,-0.245,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB252,1,1.0181,-0.23,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB252,1,1.1772,-0.0877,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB252,1,0.415,-0.2252,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P3_long_short_counter,sox_mom_12m_pct,LB252,1,0.6638,-0.3438,True,pipeline
sox_mom12m,T1_fixed_p25,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,5,0.8391,-0.2577,True,pipeline
sox_mom12m,T1_fixed_p25,P3_long_short_pro,sox_mom_12m_pct,LB_NA,5,0.5047,-0.3951,True,pipeline
sox_mom12m,T1_fixed_p50,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,5,1.1561,-0.0971,True,pipeline
sox_mom12m,T1_fixed_p50,P3_long_short_pro,sox_mom_12m_pct,LB_NA,5,0.5531,-0.2821,True,pipeline
sox_mom12m,T1_fixed_p75,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,5,0.9864,-0.0984,True,pipeline
sox_mom12m,T1_fixed_p75,P1_long_cash_counter,sox_mom_12m_pct,LB_NA,5,0.4039,-0.2342,True,pipeline
sox_mom12m,T4_zero,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,5,0.8692,-0.1694,True,pipeline
sox_mom12m,T4_zero,P1_long_cash_counter,sox_mom_12m_pct,LB_NA,5,0.3168,-0.1668,True,pipeline
sox_mom12m,T4_zero,P3_long_short_pro,sox_mom_12m_pct,LB_NA,5,0.3481,-0.2828,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_pro,sox_mom_12m_pct,LB63,5,1.0184,-0.1507,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_pro,sox_mom_12m_pct,LB63,5,1.0771,-0.0761,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_counter,sox_mom_12m_pct,LB63,5,0.4222,-0.2044,True,pipeline
sox_mom12m,T2_roll_p25,P3_long_short_pro,sox_mom_12m_pct,LB63,5,0.5613,-0.2407,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_pro,sox_mom_12m_pct,LB63,5,0.8523,-0.085,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_counter,sox_mom_12m_pct,LB63,5,0.4831,-0.2555,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_pro,sox_mom_12m_pct,LB63,5,1.0771,-0.0761,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_counter,sox_mom_12m_pct,LB63,5,0.4222,-0.2044,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB63,5,0.7751,-0.0755,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB63,5,0.5467,-0.2555,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB63,5,1.0771,-0.0761,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB63,5,0.4222,-0.2044,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB63,5,0.3417,-0.1771,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB63,5,0.8185,-0.2367,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB63,5,1.0771,-0.0761,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB63,5,0.4222,-0.2044,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P3_long_short_counter,sox_mom_12m_pct,LB63,5,0.3314,-0.3771,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_pro,sox_mom_12m_pct,LB63,5,0.6827,-0.0666,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB63,5,0.6386,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB63,5,1.0771,-0.0761,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB63,5,0.4222,-0.2044,True,pipeline
sox_mom12m,T3_zscore_1.5,P3_long_short_counter,sox_mom_12m_pct,LB63,5,0.3966,-0.245,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB63,5,0.9638,-0.2277,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB63,5,1.0771,-0.0761,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB63,5,0.4222,-0.2044,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P3_long_short_counter,sox_mom_12m_pct,LB63,5,0.7157,-0.3118,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_pro,sox_mom_12m_pct,LB126,5,1.2341,-0.1081,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_pro,sox_mom_12m_pct,LB126,5,1.2241,-0.0831,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_counter,sox_mom_12m_pct,LB126,5,0.3518,-0.2241,True,pipeline
sox_mom12m,T2_roll_p25,P3_long_short_pro,sox_mom_12m_pct,LB126,5,0.6637,-0.2004,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_pro,sox_mom_12m_pct,LB126,5,1.0253,-0.0888,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_counter,sox_mom_12m_pct,LB126,5,0.3888,-0.245,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_pro,sox_mom_12m_pct,LB126,5,1.2241,-0.0831,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_counter,sox_mom_12m_pct,LB126,5,0.3518,-0.2241,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB126,5,0.9849,-0.0909,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB126,5,0.4258,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB126,5,1.2241,-0.0831,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB126,5,0.3518,-0.2241,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB126,5,1.2864,-0.1256,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB126,5,1.2241,-0.0831,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB126,5,0.3518,-0.2241,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P3_long_short_counter,sox_mom_12m_pct,LB126,5,0.8126,-0.2006,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_pro,sox_mom_12m_pct,LB126,5,0.7631,-0.0985,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB126,5,0.5808,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB126,5,1.2241,-0.0831,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB126,5,0.3518,-0.2241,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB126,5,1.0239,-0.2199,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB126,5,1.2241,-0.0831,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB126,5,0.3518,-0.2241,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P3_long_short_counter,sox_mom_12m_pct,LB126,5,0.7339,-0.2913,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_pro,sox_mom_12m_pct,LB252,5,1.1477,-0.0997,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_pro,sox_mom_12m_pct,LB252,5,1.2922,-0.0876,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_counter,sox_mom_12m_pct,LB252,5,0.3421,-0.232,True,pipeline
sox_mom12m,T2_roll_p25,P3_long_short_pro,sox_mom_12m_pct,LB252,5,0.4552,-0.2277,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_pro,sox_mom_12m_pct,LB252,5,1.066,-0.0997,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_counter,sox_mom_12m_pct,LB252,5,0.3797,-0.245,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_pro,sox_mom_12m_pct,LB252,5,1.2922,-0.0876,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_counter,sox_mom_12m_pct,LB252,5,0.3421,-0.232,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB252,5,0.9402,-0.0947,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB252,5,0.4687,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB252,5,1.2922,-0.0876,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB252,5,0.3421,-0.232,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB252,5,1.2019,-0.1089,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB252,5,1.2922,-0.0876,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB252,5,0.3421,-0.232,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P3_long_short_counter,sox_mom_12m_pct,LB252,5,0.589,-0.2185,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_pro,sox_mom_12m_pct,LB252,5,0.5856,-0.0909,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB252,5,0.6595,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB252,5,1.2922,-0.0876,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB252,5,0.3421,-0.232,True,pipeline
sox_mom12m,T3_zscore_1.5,P3_long_short_counter,sox_mom_12m_pct,LB252,5,0.4237,-0.245,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB252,5,1.1585,-0.1366,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB252,5,1.2922,-0.0876,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB252,5,0.3421,-0.232,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P3_long_short_counter,sox_mom_12m_pct,LB252,5,0.8395,-0.1803,True,pipeline
sox_mom12m,T1_fixed_p25,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,21,0.5884,-0.3026,True,pipeline
sox_mom12m,T1_fixed_p25,P1_long_cash_counter,sox_mom_12m_pct,LB_NA,21,0.5818,-0.1245,True,pipeline
sox_mom12m,T1_fixed_p50,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,21,0.8564,-0.1581,True,pipeline
sox_mom12m,T1_fixed_p50,P1_long_cash_counter,sox_mom_12m_pct,LB_NA,21,0.362,-0.2273,True,pipeline
sox_mom12m,T1_fixed_p75,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,21,1.2634,-0.0906,True,pipeline
sox_mom12m,T1_fixed_p75,P3_long_short_pro,sox_mom_12m_pct,LB_NA,21,0.4162,-0.3271,True,pipeline
sox_mom12m,T4_zero,P1_long_cash_pro,sox_mom_12m_pct,LB_NA,21,0.6831,-0.193,True,pipeline
sox_mom12m,T4_zero,P1_long_cash_counter,sox_mom_12m_pct,LB_NA,21,0.4711,-0.1668,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_pro,sox_mom_12m_pct,LB63,21,0.6425,-0.3758,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_counter,sox_mom_12m_pct,LB63,21,0.5189,-0.1844,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_pro,sox_mom_12m_pct,LB63,21,1.0168,-0.1733,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_counter,sox_mom_12m_pct,LB63,21,0.4663,-0.1812,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_pro,sox_mom_12m_pct,LB63,21,0.9967,-0.1218,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_counter,sox_mom_12m_pct,LB63,21,0.4312,-0.2508,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_pro,sox_mom_12m_pct,LB63,21,1.0168,-0.1733,True,pipeline
sox_mom12m,T2_roll_p75,P2_signal_strength_counter,sox_mom_12m_pct,LB63,21,0.4663,-0.1812,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB63,21,1.2333,-0.1084,True,pipeline
sox_mom12m,T3_zscore_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB63,21,0.3529,-0.2508,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB63,21,1.0168,-0.1733,True,pipeline
sox_mom12m,T3_zscore_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB63,21,0.4663,-0.1812,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_pro,sox_mom_12m_pct,LB63,21,0.6889,-0.1707,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_mom_12m_pct,LB63,21,0.4691,-0.398,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_mom_12m_pct,LB63,21,1.0168,-0.1733,True,pipeline
sox_mom12m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_mom_12m_pct,LB63,21,0.4663,-0.1812,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_pro,sox_mom_12m_pct,LB63,21,0.7165,-0.0838,True,pipeline
sox_mom12m,T3_zscore_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB63,21,0.6294,-0.245,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB63,21,1.0168,-0.1733,True,pipeline
sox_mom12m,T3_zscore_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB63,21,0.4663,-0.1812,True,pipeline
sox_mom12m,T3_zscore_1.5,P3_long_short_counter,sox_mom_12m_pct,LB63,21,0.3804,-0.245,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_pro,sox_mom_12m_pct,LB63,21,0.4604,-0.1571,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_mom_12m_pct,LB63,21,0.6768,-0.3344,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_mom_12m_pct,LB63,21,1.0168,-0.1733,True,pipeline
sox_mom12m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_mom_12m_pct,LB63,21,0.4663,-0.1812,True,pipeline
sox_mom12m,T2_roll_p25,P1_long_cash_pro,sox_mom_12m_pct,LB126,21,1.0853,-0.1737,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_pro,sox_mom_12m_pct,LB126,21,1.1937,-0.1134,True,pipeline
sox_mom12m,T2_roll_p25,P2_signal_strength_counter,sox_mom_12m_pct,LB126,21,0.3809,-0.2039,True,pipeline
sox_mom12m,T2_roll_p25,P3_long_short_pro,sox_mom_12m_pct,LB126,21,0.488,-0.3643,True,pipeline
sox_mom12m,T2_roll_p75,P1_long_cash_pro,sox_mom_12m_pct,LB126,21,1.3559,-0.0888,True,pipeline
