date,granger_f_24m,p_value_24m
1997-03-13,9.526199,0.002138
1997-03-14,9.668319,0.001982
1997-03-17,9.628639,0.002024
1997-03-18,9.146801,0.00262
1997-03-19,9.068963,0.002731
1997-03-20,9.276244,0.002444
1997-03-21,9.572251,0.002086
1997-03-24,9.722119,0.001926
1997-03-25,9.639722,0.002012
1997-03-26,9.52188,0.002143
1997-03-27,8.637244,0.003446
1997-03-28,8.663433,0.003398
1997-03-31,8.010878,0.004837
1997-04-01,8.251332,0.004245
1997-04-02,7.179659,0.007617
1997-04-03,7.597819,0.006057
1997-04-04,8.190077,0.004389
1997-04-07,7.993885,0.004882
1997-04-08,8.379515,0.003961
1997-04-09,7.900848,0.005135
1997-04-10,7.630997,0.005949
1997-04-11,5.834236,0.016075
1997-04-14,6.715277,0.009838
1997-04-15,7.223281,0.007436
1997-04-16,7.802284,0.005418
1997-04-17,7.459968,0.006532
1997-04-18,7.787182,0.005463
1997-04-21,7.557329,0.006193
1997-04-22,9.849691,0.001799
1997-04-23,9.973581,0.001684
1997-04-24,9.209807,0.002533
1997-04-25,8.545566,0.003621
1997-04-28,8.986058,0.002856
1997-04-29,9.407244,0.002278
1997-04-30,10.034513,0.00163
1997-05-01,10.093412,0.00158
1997-05-02,10.204551,0.001489
1997-05-05,9.337222,0.002365
1997-05-06,9.37633,0.002316
1997-05-07,8.977785,0.002869
1997-05-08,9.010667,0.002818
1997-05-09,9.220699,0.002518
1997-05-12,9.69583,0.001953
1997-05-13,9.825227,0.001823
1997-05-14,9.859013,0.00179
1997-05-15,9.917666,0.001735
1997-05-16,9.445152,0.002233
1997-05-19,9.586379,0.00207
1997-05-20,9.509822,0.002157
1997-05-21,9.424375,0.002258
1997-05-22,8.850206,0.003072
1997-05-23,9.315538,0.002393
1997-05-26,9.354017,0.002344
1997-05-27,8.633634,0.003453
1997-05-28,8.770772,0.003207
1997-05-29,9.39103,0.002298
1997-05-30,9.855116,0.001794
1997-06-02,9.302789,0.002409
1997-06-03,9.195734,0.002552
1997-06-04,9.166136,0.002593
1997-06-05,9.182358,0.00257
1997-06-06,9.33285,0.002371
1997-06-09,9.143192,0.002625
1997-06-10,9.017382,0.002808
1997-06-11,8.812619,0.003135
1997-06-12,9.893743,0.001757
1997-06-13,10.268348,0.00144
1997-06-16,10.231723,0.001468
1997-06-17,10.23614,0.001465
1997-06-18,10.160105,0.001525
1997-06-19,10.655569,0.001173
1997-06-20,11.177276,0.00089
1997-06-23,11.392654,0.000795
1997-06-24,11.299396,0.000835
1997-06-25,11.341166,0.000817
1997-06-26,10.879706,0.001042
1997-06-27,10.7792,0.001098
1997-06-30,10.695674,0.001148
1997-07-01,10.685929,0.001154
1997-07-02,11.506992,0.000748
1997-07-03,11.948511,0.000594
1997-07-04,12.111086,0.000545
1997-07-07,11.971633,0.000586
1997-07-08,12.288467,0.000497
1997-07-09,11.906961,0.000607
1997-07-10,12.009738,0.000575
1997-07-11,12.122494,0.000542
1997-07-14,12.228713,0.000513
1997-07-15,12.436372,0.00046
1997-07-16,13.312493,0.000291
1997-07-17,13.088066,0.000327
1997-07-18,11.767841,0.000653
1997-07-21,11.610775,0.000709
1997-07-22,12.854241,0.00037
1997-07-23,12.836767,0.000373
1997-07-24,12.989453,0.000345
1997-07-25,12.829423,0.000375
1997-07-28,12.790564,0.000382
1997-07-29,12.894317,0.000362
1997-07-30,13.100627,0.000325
1997-07-31,13.056414,0.000333
1997-08-01,12.781555,0.000384
1997-08-04,12.789951,0.000382
1997-08-05,12.731541,0.000394
1997-08-06,12.904472,0.00036
1997-08-07,12.493927,0.000446
1997-08-08,10.826115,0.001071
1997-08-11,11.063913,0.000945
1997-08-12,10.348438,0.00138
1997-08-13,10.102519,0.001572
1997-08-14,10.158422,0.001526
1997-08-15,8.6029,0.00351
1997-08-18,9.278298,0.002441
1997-08-19,9.197712,0.002549
1997-08-20,9.162981,0.002597
1997-08-21,8.811489,0.003137
1997-08-22,8.750569,0.003242
1997-08-25,8.577465,0.003559
1997-08-26,8.725357,0.003286
1997-08-27,8.800043,0.003156
1997-08-28,8.638697,0.003443
1997-08-29,8.597614,0.00352
1997-09-01,8.59768,0.00352
1997-09-02,8.691274,0.003347
1997-09-03,8.702934,0.003326
1997-09-04,9.017358,0.002808
1997-09-05,8.922472,0.002955
