signal,threshold,strategy,signal_column,lead_days,oos_sharpe,max_drawdown,n_trades,valid,lead_source
S2a_zscore_252d,T3_z2.0,P2,hy_ig_zscore_252d,5,1.0226,-0.208461,624,True,pipeline
S2a_zscore_252d,T3_z2.0,P3,hy_ig_zscore_252d,5,0.8089,-0.337689,75,True,pipeline
S2a_zscore_252d,T3_z2.5,P1,hy_ig_zscore_252d,5,0.87,-0.311566,61,True,pipeline
S2a_zscore_252d,T3_z2.5,P2,hy_ig_zscore_252d,5,1.0226,-0.208461,624,True,pipeline
S2a_zscore_252d,T3_z2.5,P3,hy_ig_zscore_252d,5,0.6296,-0.377149,61,True,pipeline
S2a_zscore_252d,T1_p75,P1,hy_ig_zscore_252d,21,0.5988,-0.315116,159,True,pipeline
S2a_zscore_252d,T1_p75,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T1_p75,P3,hy_ig_zscore_252d,21,0.2083,-0.416689,159,True,pipeline
S2a_zscore_252d,T1_p85,P1,hy_ig_zscore_252d,21,0.6828,-0.337173,97,True,pipeline
S2a_zscore_252d,T1_p85,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T1_p85,P3,hy_ig_zscore_252d,21,0.4183,-0.385384,97,True,pipeline
S2a_zscore_252d,T1_p95,P1,hy_ig_zscore_252d,21,0.6778,-0.337173,83,True,pipeline
S2a_zscore_252d,T1_p95,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T1_p95,P3,hy_ig_zscore_252d,21,0.4687,-0.381458,83,True,pipeline
S2a_zscore_252d,T2_rp75,P1,hy_ig_zscore_252d,21,0.6448,-0.315116,172,True,pipeline
S2a_zscore_252d,T2_rp75,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T2_rp75,P3,hy_ig_zscore_252d,21,0.1955,-0.433896,172,True,pipeline
S2a_zscore_252d,T2_rp85,P1,hy_ig_zscore_252d,21,0.4493,-0.351062,164,True,pipeline
S2a_zscore_252d,T2_rp85,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T2_rp95,P1,hy_ig_zscore_252d,21,0.6121,-0.337173,97,True,pipeline
S2a_zscore_252d,T2_rp95,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T2_rp95,P3,hy_ig_zscore_252d,21,0.307,-0.356692,97,True,pipeline
S2a_zscore_252d,T3_z1.5,P1,hy_ig_zscore_252d,21,0.5448,-0.337173,105,True,pipeline
S2a_zscore_252d,T3_z1.5,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T3_z1.5,P3,hy_ig_zscore_252d,21,0.1686,-0.381458,105,True,pipeline
S2a_zscore_252d,T3_z2.0,P1,hy_ig_zscore_252d,21,0.6214,-0.337173,75,True,pipeline
S2a_zscore_252d,T3_z2.0,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T3_z2.0,P3,hy_ig_zscore_252d,21,0.324,-0.375024,75,True,pipeline
S2a_zscore_252d,T3_z2.5,P1,hy_ig_zscore_252d,21,0.6956,-0.337173,61,True,pipeline
S2a_zscore_252d,T3_z2.5,P2,hy_ig_zscore_252d,21,0.7682,-0.244326,620,True,pipeline
S2a_zscore_252d,T3_z2.5,P3,hy_ig_zscore_252d,21,0.4784,-0.337173,61,True,pipeline
S2a_zscore_252d,T1_p75,P1,hy_ig_zscore_252d,63,0.7243,-0.337173,161,True,pipeline
S2a_zscore_252d,T1_p75,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T1_p75,P3,hy_ig_zscore_252d,63,0.49,-0.400383,161,True,pipeline
S2a_zscore_252d,T1_p85,P1,hy_ig_zscore_252d,63,0.8479,-0.337173,99,True,pipeline
S2a_zscore_252d,T1_p85,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T1_p85,P3,hy_ig_zscore_252d,63,0.7638,-0.337173,99,True,pipeline
S2a_zscore_252d,T1_p95,P1,hy_ig_zscore_252d,63,0.907,-0.337173,83,True,pipeline
S2a_zscore_252d,T1_p95,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T1_p95,P3,hy_ig_zscore_252d,63,0.9389,-0.337173,83,True,pipeline
S2a_zscore_252d,T2_rp75,P1,hy_ig_zscore_252d,63,0.7625,-0.337173,165,True,pipeline
S2a_zscore_252d,T2_rp75,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T2_rp75,P3,hy_ig_zscore_252d,63,0.5231,-0.337173,165,True,pipeline
S2a_zscore_252d,T2_rp85,P1,hy_ig_zscore_252d,63,0.908,-0.337173,159,True,pipeline
S2a_zscore_252d,T2_rp85,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T2_rp85,P3,hy_ig_zscore_252d,63,0.85,-0.337173,159,True,pipeline
S2a_zscore_252d,T2_rp95,P1,hy_ig_zscore_252d,63,0.8293,-0.337173,97,True,pipeline
S2a_zscore_252d,T2_rp95,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T2_rp95,P3,hy_ig_zscore_252d,63,0.7864,-0.337173,97,True,pipeline
S2a_zscore_252d,T3_z1.5,P1,hy_ig_zscore_252d,63,0.911,-0.337173,105,True,pipeline
S2a_zscore_252d,T3_z1.5,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T3_z1.5,P3,hy_ig_zscore_252d,63,0.913,-0.337173,105,True,pipeline
S2a_zscore_252d,T3_z2.0,P1,hy_ig_zscore_252d,63,0.8979,-0.337173,75,True,pipeline
S2a_zscore_252d,T3_z2.0,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T3_z2.0,P3,hy_ig_zscore_252d,63,0.9149,-0.337173,75,True,pipeline
S2a_zscore_252d,T3_z2.5,P1,hy_ig_zscore_252d,63,0.8396,-0.337173,61,True,pipeline
S2a_zscore_252d,T3_z2.5,P2,hy_ig_zscore_252d,63,0.8657,-0.243082,619,True,pipeline
S2a_zscore_252d,T3_z2.5,P3,hy_ig_zscore_252d,63,0.8151,-0.337173,61,True,pipeline
S2a_zscore_252d,T1_p75,P1,hy_ig_zscore_252d,126,0.6969,-0.342593,157,True,pipeline
S2a_zscore_252d,T1_p75,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T1_p75,P3,hy_ig_zscore_252d,126,0.4681,-0.360987,157,True,pipeline
S2a_zscore_252d,T1_p85,P1,hy_ig_zscore_252d,126,0.6722,-0.337173,91,True,pipeline
S2a_zscore_252d,T1_p85,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T1_p85,P3,hy_ig_zscore_252d,126,0.4578,-0.361135,91,True,pipeline
S2a_zscore_252d,T1_p95,P1,hy_ig_zscore_252d,126,0.813,-0.337173,81,True,pipeline
S2a_zscore_252d,T1_p95,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T1_p95,P3,hy_ig_zscore_252d,126,0.7668,-0.337173,81,True,pipeline
S2a_zscore_252d,T2_rp75,P1,hy_ig_zscore_252d,126,0.5972,-0.339326,161,True,pipeline
S2a_zscore_252d,T2_rp75,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T2_rp75,P3,hy_ig_zscore_252d,126,0.2546,-0.38451,161,True,pipeline
S2a_zscore_252d,T2_rp85,P1,hy_ig_zscore_252d,126,0.6631,-0.337173,153,True,pipeline
S2a_zscore_252d,T2_rp85,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T2_rp85,P3,hy_ig_zscore_252d,126,0.43,-0.337227,153,True,pipeline
S2a_zscore_252d,T2_rp95,P1,hy_ig_zscore_252d,126,0.8053,-0.337173,97,True,pipeline
S2a_zscore_252d,T2_rp95,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T2_rp95,P3,hy_ig_zscore_252d,126,0.7492,-0.337173,97,True,pipeline
S2a_zscore_252d,T3_z1.5,P1,hy_ig_zscore_252d,126,0.7731,-0.337173,105,True,pipeline
S2a_zscore_252d,T3_z1.5,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T3_z1.5,P3,hy_ig_zscore_252d,126,0.6674,-0.337173,105,True,pipeline
S2a_zscore_252d,T3_z2.0,P1,hy_ig_zscore_252d,126,0.7925,-0.337173,75,True,pipeline
S2a_zscore_252d,T3_z2.0,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T3_z2.0,P3,hy_ig_zscore_252d,126,0.7257,-0.337173,75,True,pipeline
S2a_zscore_252d,T3_z2.5,P1,hy_ig_zscore_252d,126,0.8201,-0.337173,61,True,pipeline
S2a_zscore_252d,T3_z2.5,P2,hy_ig_zscore_252d,126,0.8237,-0.226084,619,True,pipeline
S2a_zscore_252d,T3_z2.5,P3,hy_ig_zscore_252d,126,0.7869,-0.337173,61,True,pipeline
S2a_zscore_252d,T1_p75,P1,hy_ig_zscore_252d,252,0.7068,-0.244964,156,True,pipeline
S2a_zscore_252d,T1_p75,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T1_p75,P3,hy_ig_zscore_252d,252,0.4377,-0.291351,156,True,pipeline
S2a_zscore_252d,T1_p85,P1,hy_ig_zscore_252d,252,0.6502,-0.337173,101,True,pipeline
S2a_zscore_252d,T1_p85,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T1_p85,P3,hy_ig_zscore_252d,252,0.4472,-0.35512,101,True,pipeline
S2a_zscore_252d,T1_p95,P1,hy_ig_zscore_252d,252,0.6651,-0.337173,83,True,pipeline
S2a_zscore_252d,T1_p95,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T1_p95,P3,hy_ig_zscore_252d,252,0.4962,-0.350404,83,True,pipeline
S2a_zscore_252d,T2_rp75,P1,hy_ig_zscore_252d,252,0.8797,-0.244964,152,True,pipeline
S2a_zscore_252d,T2_rp75,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T2_rp75,P3,hy_ig_zscore_252d,252,0.6182,-0.276916,152,True,pipeline
S2a_zscore_252d,T2_rp85,P1,hy_ig_zscore_252d,252,0.646,-0.26434,136,True,pipeline
S2a_zscore_252d,T2_rp85,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T2_rp85,P3,hy_ig_zscore_252d,252,0.4041,-0.313002,136,True,pipeline
S2a_zscore_252d,T2_rp95,P1,hy_ig_zscore_252d,252,0.6831,-0.337173,97,True,pipeline
S2a_zscore_252d,T2_rp95,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T2_rp95,P3,hy_ig_zscore_252d,252,0.5265,-0.362125,97,True,pipeline
S2a_zscore_252d,T3_z1.5,P1,hy_ig_zscore_252d,252,0.6499,-0.337173,102,True,pipeline
S2a_zscore_252d,T3_z1.5,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T3_z1.5,P3,hy_ig_zscore_252d,252,0.4542,-0.380268,102,True,pipeline
S2a_zscore_252d,T3_z2.0,P1,hy_ig_zscore_252d,252,0.6617,-0.337173,75,True,pipeline
S2a_zscore_252d,T3_z2.0,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T3_z2.0,P3,hy_ig_zscore_252d,252,0.4851,-0.348408,75,True,pipeline
S2a_zscore_252d,T3_z2.5,P1,hy_ig_zscore_252d,252,0.7215,-0.337173,61,True,pipeline
S2a_zscore_252d,T3_z2.5,P2,hy_ig_zscore_252d,252,0.6558,-0.219894,613,True,pipeline
S2a_zscore_252d,T3_z2.5,P3,hy_ig_zscore_252d,252,0.6057,-0.346218,61,True,pipeline
S2b_zscore_504d,T1_p75,P1,hy_ig_zscore_504d,0,0.567,-0.347273,113,True,pipeline
S2b_zscore_504d,T1_p75,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T1_p85,P1,hy_ig_zscore_504d,0,0.6509,-0.31607,111,True,pipeline
S2b_zscore_504d,T1_p85,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T1_p85,P3,hy_ig_zscore_504d,0,0.1813,-0.426167,111,True,pipeline
S2b_zscore_504d,T1_p95,P1,hy_ig_zscore_504d,0,0.8412,-0.256784,47,True,pipeline
S2b_zscore_504d,T1_p95,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T1_p95,P3,hy_ig_zscore_504d,0,0.5477,-0.327011,47,True,pipeline
S2b_zscore_504d,T2_rp75,P1,hy_ig_zscore_504d,0,0.94,-0.134873,145,True,pipeline
S2b_zscore_504d,T2_rp75,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T2_rp75,P3,hy_ig_zscore_504d,0,0.3198,-0.324141,145,True,pipeline
S2b_zscore_504d,T2_rp85,P1,hy_ig_zscore_504d,0,0.9135,-0.256729,169,True,pipeline
S2b_zscore_504d,T2_rp85,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T2_rp85,P3,hy_ig_zscore_504d,0,0.3906,-0.375744,169,True,pipeline
S2b_zscore_504d,T2_rp95,P1,hy_ig_zscore_504d,0,0.7523,-0.338941,139,True,pipeline
S2b_zscore_504d,T2_rp95,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T2_rp95,P3,hy_ig_zscore_504d,0,0.3598,-0.442031,139,True,pipeline
S2b_zscore_504d,T3_z1.5,P1,hy_ig_zscore_504d,0,0.7436,-0.289379,133,True,pipeline
S2b_zscore_504d,T3_z1.5,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T3_z1.5,P3,hy_ig_zscore_504d,0,0.271,-0.416425,133,True,pipeline
S2b_zscore_504d,T3_z2.0,P1,hy_ig_zscore_504d,0,0.8862,-0.291263,79,True,pipeline
S2b_zscore_504d,T3_z2.0,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T3_z2.0,P3,hy_ig_zscore_504d,0,0.5581,-0.359577,79,True,pipeline
S2b_zscore_504d,T3_z2.5,P1,hy_ig_zscore_504d,0,0.9197,-0.297893,53,True,pipeline
S2b_zscore_504d,T3_z2.5,P2,hy_ig_zscore_504d,0,0.9113,-0.197853,597,True,pipeline
S2b_zscore_504d,T3_z2.5,P3,hy_ig_zscore_504d,0,0.6622,-0.352531,53,True,pipeline
S2b_zscore_504d,T1_p75,P1,hy_ig_zscore_504d,1,0.4963,-0.354169,113,True,pipeline
S2b_zscore_504d,T1_p75,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T1_p85,P1,hy_ig_zscore_504d,1,0.7763,-0.29789,111,True,pipeline
S2b_zscore_504d,T1_p85,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T1_p85,P3,hy_ig_zscore_504d,1,0.3708,-0.379627,111,True,pipeline
S2b_zscore_504d,T1_p95,P1,hy_ig_zscore_504d,1,0.8728,-0.260006,47,True,pipeline
S2b_zscore_504d,T1_p95,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T1_p95,P3,hy_ig_zscore_504d,1,0.5932,-0.30384,47,True,pipeline
S2b_zscore_504d,T2_rp75,P1,hy_ig_zscore_504d,1,0.8649,-0.183343,145,True,pipeline
S2b_zscore_504d,T2_rp75,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T2_rp75,P3,hy_ig_zscore_504d,1,0.2463,-0.370443,145,True,pipeline
S2b_zscore_504d,T2_rp85,P1,hy_ig_zscore_504d,1,0.9096,-0.259932,169,True,pipeline
S2b_zscore_504d,T2_rp85,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T2_rp85,P3,hy_ig_zscore_504d,1,0.405,-0.338916,169,True,pipeline
S2b_zscore_504d,T2_rp95,P1,hy_ig_zscore_504d,1,0.7601,-0.345946,139,True,pipeline
S2b_zscore_504d,T2_rp95,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T2_rp95,P3,hy_ig_zscore_504d,1,0.3808,-0.453818,139,True,pipeline
S2b_zscore_504d,T3_z1.5,P1,hy_ig_zscore_504d,1,0.9808,-0.211444,133,True,pipeline
S2b_zscore_504d,T3_z1.5,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T3_z1.5,P3,hy_ig_zscore_504d,1,0.6228,-0.286709,133,True,pipeline
S2b_zscore_504d,T3_z2.0,P1,hy_ig_zscore_504d,1,0.8196,-0.313228,79,True,pipeline
S2b_zscore_504d,T3_z2.0,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T3_z2.0,P3,hy_ig_zscore_504d,1,0.4699,-0.404377,79,True,pipeline
S2b_zscore_504d,T3_z2.5,P1,hy_ig_zscore_504d,1,0.759,-0.306534,53,True,pipeline
S2b_zscore_504d,T3_z2.5,P2,hy_ig_zscore_504d,1,0.9263,-0.209049,597,True,pipeline
S2b_zscore_504d,T3_z2.5,P3,hy_ig_zscore_504d,1,0.436,-0.368575,53,True,pipeline
S2b_zscore_504d,T1_p75,P1,hy_ig_zscore_504d,5,0.6505,-0.269743,117,True,pipeline
S2b_zscore_504d,T1_p75,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T1_p75,P3,hy_ig_zscore_504d,5,0.1473,-0.379409,117,True,pipeline
S2b_zscore_504d,T1_p85,P1,hy_ig_zscore_504d,5,0.7898,-0.266992,111,True,pipeline
S2b_zscore_504d,T1_p85,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T1_p85,P3,hy_ig_zscore_504d,5,0.4526,-0.369739,111,True,pipeline
S2b_zscore_504d,T1_p95,P1,hy_ig_zscore_504d,5,0.8576,-0.243701,47,True,pipeline
S2b_zscore_504d,T1_p95,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T1_p95,P3,hy_ig_zscore_504d,5,0.6716,-0.384432,47,True,pipeline
S2b_zscore_504d,T2_rp75,P1,hy_ig_zscore_504d,5,0.7586,-0.192605,145,True,pipeline
S2b_zscore_504d,T2_rp75,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T2_rp75,P3,hy_ig_zscore_504d,5,0.1521,-0.369739,145,True,pipeline
S2b_zscore_504d,T2_rp85,P1,hy_ig_zscore_504d,5,0.6618,-0.306449,169,True,pipeline
S2b_zscore_504d,T2_rp85,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T2_rp85,P3,hy_ig_zscore_504d,5,0.1365,-0.449717,169,True,pipeline
S2b_zscore_504d,T2_rp95,P1,hy_ig_zscore_504d,5,0.7027,-0.346796,139,True,pipeline
S2b_zscore_504d,T2_rp95,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T2_rp95,P3,hy_ig_zscore_504d,5,0.3704,-0.472592,139,True,pipeline
S2b_zscore_504d,T3_z1.5,P1,hy_ig_zscore_504d,5,0.5456,-0.294358,133,True,pipeline
S2b_zscore_504d,T3_z1.5,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T3_z1.5,P3,hy_ig_zscore_504d,5,0.0453,-0.402451,133,True,pipeline
S2b_zscore_504d,T3_z2.0,P1,hy_ig_zscore_504d,5,0.7119,-0.314633,79,True,pipeline
S2b_zscore_504d,T3_z2.0,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T3_z2.0,P3,hy_ig_zscore_504d,5,0.3903,-0.41105,79,True,pipeline
S2b_zscore_504d,T3_z2.5,P1,hy_ig_zscore_504d,5,0.7971,-0.278884,53,True,pipeline
S2b_zscore_504d,T3_z2.5,P2,hy_ig_zscore_504d,5,0.811,-0.216598,597,True,pipeline
S2b_zscore_504d,T3_z2.5,P3,hy_ig_zscore_504d,5,0.6104,-0.351469,53,True,pipeline
S2b_zscore_504d,T1_p75,P1,hy_ig_zscore_504d,21,0.4327,-0.315116,115,True,pipeline
S2b_zscore_504d,T1_p75,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T1_p85,P1,hy_ig_zscore_504d,21,0.5697,-0.337173,109,True,pipeline
S2b_zscore_504d,T1_p85,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T1_p85,P3,hy_ig_zscore_504d,21,0.2394,-0.438924,109,True,pipeline
S2b_zscore_504d,T1_p95,P1,hy_ig_zscore_504d,21,0.6355,-0.337173,49,True,pipeline
S2b_zscore_504d,T1_p95,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T1_p95,P3,hy_ig_zscore_504d,21,0.4119,-0.459457,49,True,pipeline
S2b_zscore_504d,T2_rp75,P1,hy_ig_zscore_504d,21,0.5283,-0.334726,142,True,pipeline
S2b_zscore_504d,T2_rp75,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T2_rp75,P3,hy_ig_zscore_504d,21,0.0632,-0.449162,142,True,pipeline
S2b_zscore_504d,T2_rp85,P1,hy_ig_zscore_504d,21,0.5161,-0.337173,168,True,pipeline
S2b_zscore_504d,T2_rp85,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T2_rp85,P3,hy_ig_zscore_504d,21,0.0945,-0.386151,168,True,pipeline
S2b_zscore_504d,T2_rp95,P1,hy_ig_zscore_504d,21,0.5939,-0.337173,137,True,pipeline
S2b_zscore_504d,T2_rp95,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T2_rp95,P3,hy_ig_zscore_504d,21,0.3024,-0.379692,137,True,pipeline
S2b_zscore_504d,T3_z1.5,P1,hy_ig_zscore_504d,21,0.5714,-0.337173,130,True,pipeline
S2b_zscore_504d,T3_z1.5,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T3_z1.5,P3,hy_ig_zscore_504d,21,0.2304,-0.376753,130,True,pipeline
S2b_zscore_504d,T3_z2.0,P1,hy_ig_zscore_504d,21,0.5942,-0.337173,77,True,pipeline
S2b_zscore_504d,T3_z2.0,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T3_z2.0,P3,hy_ig_zscore_504d,21,0.3045,-0.421882,77,True,pipeline
S2b_zscore_504d,T3_z2.5,P1,hy_ig_zscore_504d,21,0.6462,-0.351608,51,True,pipeline
S2b_zscore_504d,T3_z2.5,P2,hy_ig_zscore_504d,21,0.6034,-0.271419,590,True,pipeline
S2b_zscore_504d,T3_z2.5,P3,hy_ig_zscore_504d,21,0.4415,-0.446317,51,True,pipeline
S2b_zscore_504d,T1_p75,P1,hy_ig_zscore_504d,63,0.6995,-0.330503,117,True,pipeline
S2b_zscore_504d,T1_p75,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T1_p75,P3,hy_ig_zscore_504d,63,0.467,-0.356805,117,True,pipeline
S2b_zscore_504d,T1_p85,P1,hy_ig_zscore_504d,63,0.7196,-0.337173,109,True,pipeline
S2b_zscore_504d,T1_p85,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T1_p85,P3,hy_ig_zscore_504d,63,0.5677,-0.337173,109,True,pipeline
S2b_zscore_504d,T1_p95,P1,hy_ig_zscore_504d,63,0.7591,-0.337173,51,True,pipeline
S2b_zscore_504d,T1_p95,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T1_p95,P3,hy_ig_zscore_504d,63,0.6748,-0.337173,51,True,pipeline
S2b_zscore_504d,T2_rp75,P1,hy_ig_zscore_504d,63,0.6192,-0.356115,141,True,pipeline
S2b_zscore_504d,T2_rp75,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T2_rp75,P3,hy_ig_zscore_504d,63,0.2967,-0.420722,141,True,pipeline
S2b_zscore_504d,T2_rp85,P1,hy_ig_zscore_504d,63,0.6706,-0.337173,163,True,pipeline
S2b_zscore_504d,T2_rp85,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T2_rp85,P3,hy_ig_zscore_504d,63,0.4369,-0.337173,163,True,pipeline
S2b_zscore_504d,T2_rp95,P1,hy_ig_zscore_504d,63,0.845,-0.337173,131,True,pipeline
S2b_zscore_504d,T2_rp95,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T2_rp95,P3,hy_ig_zscore_504d,63,0.8108,-0.337173,131,True,pipeline
S2b_zscore_504d,T3_z1.5,P1,hy_ig_zscore_504d,63,0.7033,-0.337173,127,True,pipeline
S2b_zscore_504d,T3_z1.5,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T3_z1.5,P3,hy_ig_zscore_504d,63,0.5169,-0.337173,127,True,pipeline
S2b_zscore_504d,T3_z2.0,P1,hy_ig_zscore_504d,63,0.8845,-0.337173,75,True,pipeline
S2b_zscore_504d,T3_z2.0,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T3_z2.0,P3,hy_ig_zscore_504d,63,0.8784,-0.337173,75,True,pipeline
S2b_zscore_504d,T3_z2.5,P1,hy_ig_zscore_504d,63,0.9004,-0.337173,51,True,pipeline
S2b_zscore_504d,T3_z2.5,P2,hy_ig_zscore_504d,63,0.8037,-0.261365,577,True,pipeline
S2b_zscore_504d,T3_z2.5,P3,hy_ig_zscore_504d,63,0.9298,-0.337173,51,True,pipeline
S2b_zscore_504d,T1_p75,P1,hy_ig_zscore_504d,126,0.6356,-0.297913,121,True,pipeline
S2b_zscore_504d,T1_p75,P2,hy_ig_zscore_504d,126,0.7253,-0.255715,567,True,pipeline
S2b_zscore_504d,T1_p75,P3,hy_ig_zscore_504d,126,0.3457,-0.304866,121,True,pipeline
S2b_zscore_504d,T1_p85,P1,hy_ig_zscore_504d,126,0.7018,-0.337173,105,True,pipeline
S2b_zscore_504d,T1_p85,P2,hy_ig_zscore_504d,126,0.7253,-0.255715,567,True,pipeline
