signal,threshold,strategy,lead_months,oos_sharpe,annual_turnover,max_drawdown,oos_ann_return,valid,point_role
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T3_zscore_neg_1.5,P3_long_short,1,-0.5939,0.78,-61.41,-9.95,False,invalid
S5_zscore,T3_zscore_2.0,P1_long_cash,1,0.6154,0.11,0.0,1.02,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T3_zscore_2.0,P3_long_short,1,-0.7686,0.22,-70.89,-12.75,False,invalid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash,1,0.5694,0.39,0.0,1.55,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength,1,0.874,0.56,-19.02,10.4,True,valid
S5_zscore,T3_zscore_neg_2.0,P3_long_short,1,-0.702,0.78,-65.93,-11.7,False,invalid
S5_zscore,T1_fixed_p25,P1_long_cash,2,0.3093,0.53,-26.06,3.35,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T1_fixed_p25,P3_long_short,2,-0.4808,1.06,-70.53,-8.1,False,invalid
S5_zscore,T1_fixed_p50,P1_long_cash,2,0.0828,0.56,-13.53,0.44,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T1_fixed_p50,P3_long_short,2,-0.8434,1.11,-70.95,-13.93,False,invalid
S5_zscore,T1_fixed_p75,P1_long_cash,2,-0.2725,0.56,-8.8,-0.87,False,invalid
S5_zscore,T1_fixed_p75,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T1_fixed_p75,P3_long_short,2,-1.0141,1.11,-76.41,-16.54,False,invalid
S5_zscore,T2_roll_p25,P1_long_cash,2,0.7408,0.58,-23.93,11.63,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T2_roll_p25,P3_long_short,2,0.5023,1.17,-30.37,8.45,True,valid
S5_zscore,T2_roll_p50,P1_long_cash,2,0.9495,0.92,-13.53,10.77,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T2_roll_p50,P3_long_short,2,0.3991,1.83,-46.75,6.74,True,valid
S5_zscore,T2_roll_p75,P1_long_cash,2,0.5594,0.53,-13.53,3.88,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T2_roll_p75,P3_long_short,2,-0.4168,1.06,-62.4,-7.03,False,invalid
S5_zscore,T3_zscore_1.0,P1_long_cash,2,0.2828,0.42,-13.53,1.56,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T3_zscore_1.0,P3_long_short,2,-0.7006,0.83,-68.17,-11.67,False,invalid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash,2,0.287,0.61,-6.14,1.05,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T3_zscore_neg_1.0,P3_long_short,2,-0.7653,1.22,-68.56,-12.7,False,invalid
S5_zscore,T3_zscore_1.5,P1_long_cash,2,0.6658,0.22,0.0,1.1,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T3_zscore_1.5,P3_long_short,2,-0.7587,0.44,-71.49,-12.6,False,invalid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash,2,0.3846,0.39,-3.74,1.36,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T3_zscore_neg_1.5,P3_long_short,2,-0.726,0.78,-66.96,-12.08,False,invalid
S5_zscore,T3_zscore_2.0,P1_long_cash,2,0.5684,0.11,0.0,0.87,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T3_zscore_2.0,P3_long_short,2,-0.788,0.22,-71.49,-13.06,False,invalid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash,2,0.5609,0.39,0.0,1.83,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength,2,0.8613,0.56,-18.71,10.3,True,valid
S5_zscore,T3_zscore_neg_2.0,P3_long_short,2,-0.6675,0.78,-64.39,-11.14,False,invalid
S5_zscore,T1_fixed_p25,P1_long_cash,3,0.4928,0.53,-13.53,5.14,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T1_fixed_p25,P3_long_short,3,-0.2668,1.06,-56.26,-4.52,False,invalid
S5_zscore,T1_fixed_p50,P1_long_cash,3,0.1492,0.56,-13.53,0.81,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T1_fixed_p50,P3_long_short,3,-0.7958,1.11,-70.66,-13.18,False,invalid
S5_zscore,T1_fixed_p75,P1_long_cash,3,-0.0236,0.56,-8.8,-0.1,False,invalid
S5_zscore,T1_fixed_p75,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T1_fixed_p75,P3_long_short,3,-0.9128,1.11,-73.31,-15.0,False,invalid
S5_zscore,T2_roll_p25,P1_long_cash,3,0.6673,0.58,-23.93,10.38,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T2_roll_p25,P3_long_short,3,0.352,1.17,-36.18,5.95,True,valid
S5_zscore,T2_roll_p50,P1_long_cash,3,0.6623,0.92,-13.53,7.25,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T2_roll_p50,P3_long_short,3,-0.0181,1.83,-52.05,-0.31,False,invalid
S5_zscore,T2_roll_p75,P1_long_cash,3,0.4269,0.53,-13.53,2.61,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T2_roll_p75,P3_long_short,3,-0.5714,1.06,-66.72,-9.58,False,invalid
S5_zscore,T3_zscore_1.0,P1_long_cash,3,0.2986,0.42,-13.53,1.68,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T3_zscore_1.0,P3_long_short,3,-0.6862,0.83,-68.51,-11.44,False,invalid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash,3,0.5168,0.61,-6.14,2.89,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T3_zscore_neg_1.0,P3_long_short,3,-0.5367,1.22,-62.25,-9.02,False,invalid
S5_zscore,T3_zscore_1.5,P1_long_cash,3,-0.2077,0.19,-8.8,-0.67,False,invalid
S5_zscore,T3_zscore_1.5,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T3_zscore_1.5,P3_long_short,3,-0.9883,0.39,-76.47,-16.15,False,invalid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash,3,0.2296,0.39,-6.14,0.83,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T3_zscore_neg_1.5,P3_long_short,3,-0.7934,0.78,-69.66,-13.14,False,invalid
S5_zscore,T3_zscore_2.0,P1_long_cash,3,0.4778,0.08,0.0,0.43,True,valid
S5_zscore,T3_zscore_2.0,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T3_zscore_2.0,P3_long_short,3,-0.8449,0.17,-72.51,-13.95,False,invalid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash,3,0.3266,0.39,-3.74,1.14,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength,3,0.852,0.56,-18.51,10.17,True,valid
S5_zscore,T3_zscore_neg_2.0,P3_long_short,3,-0.7539,0.78,-68.11,-12.52,False,invalid
S5_zscore,T1_fixed_p25,P1_long_cash,6,0.3281,0.42,-19.45,3.27,True,valid
S5_zscore,T1_fixed_p25,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T1_fixed_p25,P3_long_short,6,-0.4909,0.83,-65.88,-8.26,False,invalid
S5_zscore,T1_fixed_p50,P1_long_cash,6,0.5457,0.56,-6.38,2.64,True,valid
S5_zscore,T1_fixed_p50,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T1_fixed_p50,P3_long_short,6,-0.5681,1.11,-70.66,-9.53,False,invalid
S5_zscore,T1_fixed_p75,P1_long_cash,6,0.4683,0.61,0.0,0.74,True,valid
S5_zscore,T1_fixed_p75,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T1_fixed_p75,P3_long_short,6,-0.8051,1.22,-70.66,-13.33,False,invalid
S5_zscore,T2_roll_p25,P1_long_cash,6,0.8183,0.58,-23.93,12.79,True,valid
S5_zscore,T2_roll_p25,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T2_roll_p25,P3_long_short,6,0.6455,1.17,-31.9,10.79,True,valid
S5_zscore,T2_roll_p50,P1_long_cash,6,0.1768,0.92,-29.28,2.06,True,valid
S5_zscore,T2_roll_p50,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T2_roll_p50,P3_long_short,6,-0.6394,1.83,-69.17,-10.69,False,invalid
S5_zscore,T2_roll_p75,P1_long_cash,6,0.5562,0.53,-6.38,3.13,True,valid
S5_zscore,T2_roll_p75,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T2_roll_p75,P3_long_short,6,-0.5074,1.06,-70.4,-8.53,False,invalid
S5_zscore,T3_zscore_1.0,P1_long_cash,6,0.5667,0.42,-6.38,2.74,True,valid
S5_zscore,T3_zscore_1.0,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T3_zscore_1.0,P3_long_short,6,-0.5554,0.83,-70.42,-9.32,False,invalid
S5_zscore,T3_zscore_neg_1.0,P1_long_cash,6,0.3301,0.61,-4.68,1.45,True,valid
S5_zscore,T3_zscore_neg_1.0,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T3_zscore_neg_1.0,P3_long_short,6,-0.7146,1.22,-64.93,-11.9,False,invalid
S5_zscore,T3_zscore_1.5,P1_long_cash,6,0.3536,0.19,0.0,0.23,True,valid
S5_zscore,T3_zscore_1.5,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T3_zscore_1.5,P3_long_short,6,-0.8705,0.39,-72.46,-14.35,False,invalid
S5_zscore,T3_zscore_neg_1.5,P1_long_cash,6,0.3314,0.39,-2.49,1.38,True,valid
S5_zscore,T3_zscore_neg_1.5,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T3_zscore_neg_1.5,P3_long_short,6,-0.7233,0.78,-66.82,-12.03,False,invalid
S5_zscore,T3_zscore_2.0,P1_long_cash,6,0.0,0.08,0.0,0.0,False,invalid
S5_zscore,T3_zscore_2.0,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T3_zscore_2.0,P3_long_short,6,-0.8998,0.17,-73.44,-14.8,False,invalid
S5_zscore,T3_zscore_neg_2.0,P1_long_cash,6,0.3636,0.39,-2.49,1.51,True,valid
S5_zscore,T3_zscore_neg_2.0,P2_signal_strength,6,0.8748,0.56,-18.27,10.21,True,valid
S5_zscore,T3_zscore_neg_2.0,P3_long_short,6,-0.7073,0.78,-66.14,-11.78,False,invalid
S6_mom3m,T1_fixed_p25,P1_long_cash,0,0.5885,1.89,-20.73,6.53,True,valid
S6_mom3m,T1_fixed_p25,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T1_fixed_p25,P3_long_short,0,-0.1021,3.78,-47.11,-1.74,False,invalid
S6_mom3m,T1_fixed_p50,P1_long_cash,0,0.4566,2.78,-13.81,3.99,True,valid
S6_mom3m,T1_fixed_p50,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T1_fixed_p50,P3_long_short,0,-0.4035,5.56,-58.31,-6.81,False,invalid
S6_mom3m,T1_fixed_p75,P1_long_cash,0,0.6438,2.11,-6.14,4.47,True,valid
S6_mom3m,T1_fixed_p75,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T1_fixed_p75,P3_long_short,0,-0.347,4.22,-54.3,-5.87,False,invalid
S6_mom3m,T2_roll_p25,P1_long_cash,0,0.5314,1.81,-24.73,7.95,True,valid
S6_mom3m,T2_roll_p25,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T2_roll_p25,P3_long_short,0,0.0651,3.61,-46.08,1.11,True,valid
S6_mom3m,T2_roll_p50,P1_long_cash,0,0.5726,2.89,-20.73,5.88,True,valid
S6_mom3m,T2_roll_p50,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T2_roll_p50,P3_long_short,0,-0.1793,5.78,-44.98,-3.04,False,invalid
S6_mom3m,T2_roll_p75,P1_long_cash,0,0.6527,1.83,-6.6,4.63,True,valid
S6_mom3m,T2_roll_p75,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T2_roll_p75,P3_long_short,0,-0.3275,3.67,-56.44,-5.54,False,invalid
S6_mom3m,T3_zscore_1.0,P1_long_cash,0,0.3895,1.28,-6.14,1.46,True,valid
S6_mom3m,T3_zscore_1.0,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T3_zscore_1.0,P3_long_short,0,-0.7143,2.56,-71.8,-11.89,False,invalid
S6_mom3m,T3_zscore_neg_1.0,P1_long_cash,0,0.5216,0.67,-6.38,3.08,True,valid
S6_mom3m,T3_zscore_neg_1.0,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T3_zscore_neg_1.0,P3_long_short,0,-0.5139,1.33,-61.83,-8.64,False,invalid
S6_mom3m,T3_zscore_1.5,P1_long_cash,0,0.3993,0.83,-3.74,1.41,True,valid
S6_mom3m,T3_zscore_1.5,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T3_zscore_1.5,P3_long_short,0,-0.7196,1.67,-71.66,-11.98,False,invalid
S6_mom3m,T3_zscore_neg_1.5,P1_long_cash,0,0.6024,0.5,0.0,3.14,True,valid
S6_mom3m,T3_zscore_neg_1.5,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T3_zscore_neg_1.5,P3_long_short,0,-0.5066,1.0,-61.83,-8.52,False,invalid
S6_mom3m,T3_zscore_2.0,P1_long_cash,0,0.1438,0.39,-3.74,0.4,True,valid
S6_mom3m,T3_zscore_2.0,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T3_zscore_2.0,P3_long_short,0,-0.8476,0.78,-71.66,-13.99,False,invalid
S6_mom3m,T3_zscore_neg_2.0,P1_long_cash,0,0.4998,0.56,0.0,2.4,True,valid
S6_mom3m,T3_zscore_neg_2.0,P2_signal_strength,0,0.7822,1.26,-15.67,7.38,True,valid
S6_mom3m,T3_zscore_neg_2.0,P3_long_short,0,-0.5965,1.11,-64.07,-9.99,False,invalid
S6_mom3m,T1_fixed_p25,P1_long_cash,1,0.6798,1.94,-15.46,7.8,True,valid
S6_mom3m,T1_fixed_p25,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T1_fixed_p25,P3_long_short,1,0.0468,3.89,-35.54,0.79,True,valid
S6_mom3m,T1_fixed_p50,P1_long_cash,1,0.4422,2.78,-18.85,4.5,True,valid
S6_mom3m,T1_fixed_p50,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T1_fixed_p50,P3_long_short,1,-0.3436,5.56,-56.5,-5.81,False,invalid
S6_mom3m,T1_fixed_p75,P1_long_cash,1,0.1906,2.22,-15.1,1.42,True,valid
S6_mom3m,T1_fixed_p75,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T1_fixed_p75,P3_long_short,1,-0.7193,4.44,-67.63,-11.97,False,invalid
S6_mom3m,T2_roll_p25,P1_long_cash,1,0.647,1.81,-23.93,9.98,True,valid
S6_mom3m,T2_roll_p25,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T2_roll_p25,P3_long_short,1,0.304,3.61,-30.4,5.15,True,valid
S6_mom3m,T2_roll_p50,P1_long_cash,1,0.6726,2.89,-17.05,7.36,True,valid
S6_mom3m,T2_roll_p50,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T2_roll_p50,P3_long_short,1,-0.0046,5.78,-45.42,-0.08,False,invalid
S6_mom3m,T2_roll_p75,P1_long_cash,1,0.4786,1.83,-12.63,3.59,True,valid
S6_mom3m,T2_roll_p75,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T2_roll_p75,P3_long_short,1,-0.4524,3.67,-54.14,-7.63,False,invalid
S6_mom3m,T3_zscore_1.0,P1_long_cash,1,0.0627,1.28,-15.32,0.34,True,valid
S6_mom3m,T3_zscore_1.0,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T3_zscore_1.0,P3_long_short,1,-0.8555,2.56,-72.73,-14.12,False,invalid
S6_mom3m,T3_zscore_neg_1.0,P1_long_cash,1,0.5857,0.67,-6.38,3.01,True,valid
S6_mom3m,T3_zscore_neg_1.0,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T3_zscore_neg_1.0,P3_long_short,1,-0.5226,1.33,-61.41,-8.78,False,invalid
S6_mom3m,T3_zscore_1.5,P1_long_cash,1,-0.1593,0.83,-9.04,-0.46,False,invalid
S6_mom3m,T3_zscore_1.5,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T3_zscore_1.5,P3_long_short,1,-0.9597,1.67,-76.55,-15.72,False,invalid
S6_mom3m,T3_zscore_neg_1.5,P1_long_cash,1,0.6651,0.5,0.0,2.43,True,valid
S6_mom3m,T3_zscore_neg_1.5,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T3_zscore_neg_1.5,P3_long_short,1,-0.5939,1.0,-61.41,-9.95,False,invalid
S6_mom3m,T3_zscore_2.0,P1_long_cash,1,-0.4926,0.39,-6.14,-0.78,False,invalid
S6_mom3m,T3_zscore_2.0,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T3_zscore_2.0,P3_long_short,1,-1.0022,0.78,-76.55,-16.36,False,invalid
S6_mom3m,T3_zscore_neg_2.0,P1_long_cash,1,0.5694,0.56,0.0,1.55,True,valid
S6_mom3m,T3_zscore_neg_2.0,P2_signal_strength,1,0.7225,1.27,-15.36,7.05,True,valid
S6_mom3m,T3_zscore_neg_2.0,P3_long_short,1,-0.702,1.11,-65.93,-11.7,False,invalid
S6_mom3m,T1_fixed_p25,P1_long_cash,2,0.8565,1.94,-13.53,9.72,True,valid
S6_mom3m,T1_fixed_p25,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T1_fixed_p25,P3_long_short,2,0.2737,3.89,-28.51,4.64,True,valid
S6_mom3m,T1_fixed_p50,P1_long_cash,2,0.9033,2.78,-8.8,8.96,True,valid
S6_mom3m,T1_fixed_p50,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T1_fixed_p50,P3_long_short,2,0.1834,5.56,-30.7,3.11,True,valid
S6_mom3m,T1_fixed_p75,P1_long_cash,2,0.9458,2.22,-6.28,7.25,True,valid
S6_mom3m,T1_fixed_p75,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T1_fixed_p75,P3_long_short,2,-0.0172,4.44,-36.47,-0.29,False,invalid
S6_mom3m,T2_roll_p25,P1_long_cash,2,0.8817,1.78,-24.54,13.26,True,valid
S6_mom3m,T2_roll_p25,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T2_roll_p25,P3_long_short,2,0.7032,3.56,-28.03,11.71,True,valid
S6_mom3m,T2_roll_p50,P1_long_cash,2,0.8432,2.89,-9.61,9.11,True,valid
S6_mom3m,T2_roll_p50,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T2_roll_p50,P3_long_short,2,0.2017,5.78,-28.51,3.42,True,valid
S6_mom3m,T2_roll_p75,P1_long_cash,2,0.9984,1.83,-6.28,7.38,True,valid
S6_mom3m,T2_roll_p75,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T2_roll_p75,P3_long_short,2,-0.0026,3.67,-35.27,-0.05,False,invalid
S6_mom3m,T3_zscore_1.0,P1_long_cash,2,0.3705,1.28,-6.28,1.78,True,valid
S6_mom3m,T3_zscore_1.0,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T3_zscore_1.0,P3_long_short,2,-0.6736,2.56,-64.06,-11.24,False,invalid
S6_mom3m,T3_zscore_neg_1.0,P1_long_cash,2,0.3313,0.67,-6.38,1.62,True,valid
S6_mom3m,T3_zscore_neg_1.0,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T3_zscore_neg_1.0,P3_long_short,2,-0.6932,1.33,-65.54,-11.55,False,invalid
S6_mom3m,T3_zscore_1.5,P1_long_cash,2,0.1595,0.83,-6.28,0.71,True,valid
S6_mom3m,T3_zscore_1.5,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T3_zscore_1.5,P3_long_short,2,-0.808,1.67,-68.56,-13.37,False,invalid
S6_mom3m,T3_zscore_neg_1.5,P1_long_cash,2,0.3846,0.5,-3.74,1.36,True,valid
S6_mom3m,T3_zscore_neg_1.5,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T3_zscore_neg_1.5,P3_long_short,2,-0.726,1.0,-66.96,-12.08,False,invalid
S6_mom3m,T3_zscore_2.0,P1_long_cash,2,0.265,0.39,-2.49,1.05,True,valid
S6_mom3m,T3_zscore_2.0,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T3_zscore_2.0,P3_long_short,2,-0.7656,0.78,-68.56,-12.71,False,invalid
S6_mom3m,T3_zscore_neg_2.0,P1_long_cash,2,0.5609,0.56,0.0,1.83,True,valid
S6_mom3m,T3_zscore_neg_2.0,P2_signal_strength,2,0.8382,1.27,-14.7,8.24,True,valid
S6_mom3m,T3_zscore_neg_2.0,P3_long_short,2,-0.6675,1.11,-64.39,-11.14,False,invalid
S6_mom3m,T1_fixed_p25,P1_long_cash,3,0.678,1.92,-13.53,7.56,True,valid
S6_mom3m,T1_fixed_p25,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T1_fixed_p25,P3_long_short,3,0.0184,3.83,-43.14,0.31,True,valid
S6_mom3m,T1_fixed_p50,P1_long_cash,3,0.6847,2.83,-15.11,6.85,True,valid
S6_mom3m,T1_fixed_p50,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T1_fixed_p50,P3_long_short,3,-0.0654,5.67,-36.5,-1.11,False,invalid
S6_mom3m,T1_fixed_p75,P1_long_cash,3,0.2049,2.22,-15.11,1.7,True,valid
S6_mom3m,T1_fixed_p75,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T1_fixed_p75,P3_long_short,3,-0.684,4.44,-63.43,-11.41,False,invalid
S6_mom3m,T2_roll_p25,P1_long_cash,3,1.0024,1.75,-20.25,14.46,True,coarse_top5
S6_mom3m,T2_roll_p25,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T2_roll_p25,P3_long_short,3,0.8553,3.5,-20.25,14.11,True,valid
S6_mom3m,T2_roll_p50,P1_long_cash,3,0.6425,2.86,-15.11,7.11,True,valid
S6_mom3m,T2_roll_p50,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T2_roll_p50,P3_long_short,3,-0.0344,5.72,-40.2,-0.59,False,invalid
S6_mom3m,T2_roll_p75,P1_long_cash,3,0.236,1.83,-17.47,1.95,True,valid
S6_mom3m,T2_roll_p75,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T2_roll_p75,P3_long_short,3,-0.6524,3.67,-60.53,-10.9,False,invalid
S6_mom3m,T3_zscore_1.0,P1_long_cash,3,0.0237,1.28,-8.8,0.13,True,valid
S6_mom3m,T3_zscore_1.0,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T3_zscore_1.0,P3_long_short,3,-0.8826,2.56,-71.57,-14.54,False,invalid
S6_mom3m,T3_zscore_neg_1.0,P1_long_cash,3,0.379,0.67,-6.14,1.68,True,valid
S6_mom3m,T3_zscore_neg_1.0,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T3_zscore_neg_1.0,P3_long_short,3,-0.6864,1.33,-66.49,-11.45,False,invalid
S6_mom3m,T3_zscore_1.5,P1_long_cash,3,0.4503,0.83,-2.74,1.94,True,valid
S6_mom3m,T3_zscore_1.5,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T3_zscore_1.5,P3_long_short,3,-0.6534,1.67,-64.41,-10.91,False,invalid
S6_mom3m,T3_zscore_neg_1.5,P1_long_cash,3,0.2296,0.5,-6.14,0.83,True,valid
S6_mom3m,T3_zscore_neg_1.5,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T3_zscore_neg_1.5,P3_long_short,3,-0.7934,1.0,-69.66,-13.14,False,invalid
S6_mom3m,T3_zscore_2.0,P1_long_cash,3,0.4501,0.39,0.0,1.82,True,valid
S6_mom3m,T3_zscore_2.0,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T3_zscore_2.0,P3_long_short,3,-0.6684,0.78,-64.41,-11.16,False,invalid
S6_mom3m,T3_zscore_neg_2.0,P1_long_cash,3,0.3266,0.56,-3.74,1.14,True,valid
S6_mom3m,T3_zscore_neg_2.0,P2_signal_strength,3,0.7877,1.27,-15.32,7.9,True,valid
S6_mom3m,T3_zscore_neg_2.0,P3_long_short,3,-0.7539,1.11,-68.11,-12.52,False,invalid
S6_mom3m,T1_fixed_p25,P1_long_cash,6,0.7208,1.86,-13.53,8.84,True,valid
S6_mom3m,T1_fixed_p25,P2_signal_strength,6,0.8672,1.27,-14.79,8.46,True,valid
S6_mom3m,T1_fixed_p25,P3_long_short,6,0.169,3.72,-44.69,2.87,True,valid
S6_mom3m,T1_fixed_p50,P1_long_cash,6,0.6852,2.72,-13.53,7.05,True,valid
S6_mom3m,T1_fixed_p50,P2_signal_strength,6,0.8672,1.27,-14.79,8.46,True,valid
S6_mom3m,T1_fixed_p50,P3_long_short,6,-0.0409,5.44,-42.86,-0.7,False,invalid
