signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
S1_level,T2_roll_p75,P3_long_short,LB_NA,indpro,3,-0.5597,False,pipeline
S1_level,T3_zscore_1.0,P1_long_cash,LB_NA,indpro,3,0.1122,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short,LB_NA,indpro,3,-0.8127,False,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash,LB_NA,indpro,3,0.5131,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short,LB_NA,indpro,3,-0.5475,False,pipeline
S1_level,T3_zscore_1.5,P1_long_cash,LB_NA,indpro,3,0.1492,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short,LB_NA,indpro,3,-0.7958,False,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash,LB_NA,indpro,3,0.2296,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short,LB_NA,indpro,3,-0.7934,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash,LB_NA,indpro,3,0.0,False,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T3_zscore_2.0,P3_long_short,LB_NA,indpro,3,-0.8998,False,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash,LB_NA,indpro,3,0.0314,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength,LB_NA,indpro,3,0.8342,True,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short,LB_NA,indpro,3,-0.8878,False,pipeline
S1_level,T1_fixed_p25,P1_long_cash,LB_NA,indpro,4,0.8998,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T1_fixed_p25,P3_long_short,LB_NA,indpro,4,0.8998,True,pipeline
S1_level,T1_fixed_p50,P1_long_cash,LB_NA,indpro,4,0.9553,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T1_fixed_p50,P3_long_short,LB_NA,indpro,4,1.0022,True,pipeline
S1_level,T1_fixed_p75,P1_long_cash,LB_NA,indpro,4,0.7109,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T1_fixed_p75,P3_long_short,LB_NA,indpro,4,0.4425,True,pipeline
S1_level,T2_roll_p25,P1_long_cash,LB_NA,indpro,4,0.6824,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T2_roll_p25,P3_long_short,LB_NA,indpro,4,0.388,True,pipeline
S1_level,T2_roll_p50,P1_long_cash,LB_NA,indpro,4,0.3248,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T2_roll_p50,P3_long_short,LB_NA,indpro,4,-0.3994,False,pipeline
S1_level,T2_roll_p75,P1_long_cash,LB_NA,indpro,4,0.4826,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T2_roll_p75,P3_long_short,LB_NA,indpro,4,-0.4903,False,pipeline
